Customer,Product Code,Product Description,Location,Trans.#,Trans.Date,Transfer Type,Qty,Price,Cost,Amount
,PC11039,Pringles Sour Cream & Onion,Stock,,10/29/2025,Quantity Adjustment,4.0,,2.974,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/15/2025,Quantity Adjustment,3.0,,2.2305,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/14/2025,Quantity Adjustment,1.0,,0.7435,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/08/2025,Quantity Adjustment,1.0,,0.7435,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/08/2025,Quantity Adjustment,19.0,,12.6395,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/20/2025,Quantity Adjustment,13.0,,9.6655,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/28/2025,Quantity Adjustment,18.0,,13.383,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/03/2025,Quantity Adjustment,636.0,,463.2005,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/29/2025,Quantity Adjustment,2.0,,1.487,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/24/2025,Quantity Adjustment,2.0,,1.487,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/02/2025,Quantity Adjustment,5.0,,3.7175,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/23/2025,Quantity Adjustment,8.0,,5.948,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/01/2025,Quantity Adjustment,8.0,,5.948,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/10/2025,Quantity Adjustment,8.0,,5.948,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/22/2025,Quantity Adjustment,2.0,,1.487,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/14/2025,Quantity Adjustment,5.0,,3.7175,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/14/2025,Quantity Adjustment,5.0,,3.7175,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/23/2025,Quantity Adjustment,5.0,,3.7175,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/28/2025,Quantity Adjustment,8.0,,5.948,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/29/2025,Quantity Adjustment,10.0,,7.435,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/29/2025,Quantity Adjustment,10.0,,7.435,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/10/2025,Quantity Adjustment,10.0,,7.435,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/03/2025,Quantity Adjustment,4.0,,2.974,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/01/2025,Quantity Adjustment,5.0,,3.7175,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/24/2025,Quantity Adjustment,5.0,,3.7175,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/28/2025,Quantity Adjustment,4.0,,2.974,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/16/2025,Quantity Adjustment,9.0,,6.6915,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/02/2025,Quantity Adjustment,6.0,,4.461,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/23/2025,Quantity Adjustment,4.0,,2.974,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/09/2025,Quantity Adjustment,4.0,,2.974,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/29/2025,Quantity Adjustment,9.0,,6.6915,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/08/2025,Quantity Adjustment,9.0,,6.6915,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/09/2025,Quantity Adjustment,6.0,,4.461,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/24/2025,Quantity Adjustment,3.0,,2.2305,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/09/2025,Quantity Adjustment,6.0,,4.461,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/23/2025,Quantity Adjustment,16.0,,11.896,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/29/2025,Quantity Adjustment,3.0,,2.2305,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/13/2025,Quantity Adjustment,3.0,,2.2305,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/15/2025,Quantity Adjustment,3.0,,2.2305,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/14/2025,Quantity Adjustment,3.0,,2.2305,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/02/2025,Quantity Adjustment,7.0,,4.461,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/14/2025,Quantity Adjustment,17.0,,12.6395,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/28/2025,Quantity Adjustment,17.0,,12.6395,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/27/2025,Quantity Adjustment,3.0,,2.2305,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/15/2025,Quantity Adjustment,7.0,,4.461,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/16/2025,Quantity Adjustment,8.0,,5.2045,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/06/2025,Quantity Adjustment,1.0,,-1.487,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/23/2025,Quantity Adjustment,5.0,,2.974,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/30/2025,Quantity Adjustment,5.0,,2.974,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/16/2025,Quantity Adjustment,4.0,,2.2305,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/21/2025,Quantity Adjustment,4.0,,2.2305,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/20/2025,Quantity Adjustment,19.0,,8.922,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/30/2025,Quantity Adjustment,5.0,,3.7175,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/14/2025,Quantity Adjustment,10.0,,7.435,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/24/2025,Quantity Adjustment,26.0,,18.5875,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/27/2025,Quantity Adjustment,1.0,,0.7435,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/20/2025,Quantity Adjustment,1.0,,0.7435,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/13/2025,Quantity Adjustment,2.0,,1.487,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/29/2025,Quantity Adjustment,2.0,,1.487,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/02/2025,Quantity Adjustment,8.0,,5.948,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/07/2025,Quantity Adjustment,11.0,,8.1785,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/23/2025,Quantity Adjustment,1.0,,0.7435,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/07/2025,Quantity Adjustment,2.0,,1.487,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/13/2025,Quantity Adjustment,2.0,,1.487,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/01/2025,Quantity Adjustment,2.0,,1.487,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/23/2025,Quantity Adjustment,11.0,,8.1785,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/09/2025,Quantity Adjustment,1.0,,0.7435,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/22/2025,Quantity Adjustment,6.0,,4.461,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/27/2025,Quantity Adjustment,6.0,,,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/22/2025,Quantity Adjustment,3.0,,2.2305,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/10/2025,Quantity Adjustment,9.0,,6.6915,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/01/2025,Quantity Adjustment,11.0,,8.1785,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/07/2025,Quantity Adjustment,11.0,,8.1785,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/03/2025,Quantity Adjustment,8.0,,5.948,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/06/2025,Quantity Adjustment,3.0,,2.2305,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/06/2025,Quantity Adjustment,11.0,,7.435,
,PC11039,Pringles Sour Cream & Onion,Stock,,10/06/2025,Quantity Adjustment,18.0,,13.383,
,PC11040,Quaker Oatmeal Maple & Brown,Stock,,10/01/2025,Quantity Adjustment,8.0,,8.8592,
,PC11040,Quaker Oatmeal Maple & Brown,Stock,,10/17/2025,Quantity Adjustment,13.0,,16.4528,
,PC11040,Quaker Oatmeal Maple & Brown,Stock,,10/23/2025,Quantity Adjustment,6.0,,7.5936,
,PC11040,Quaker Oatmeal Maple & Brown,Stock,,10/03/2025,Quantity Adjustment,23.0,,27.8432,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/13/2025,Quantity Adjustment,9.0,,8.5986,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/13/2025,Quantity Adjustment,3.0,,2.8662,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/23/2025,Quantity Adjustment,7.0,,6.6878,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/27/2025,Quantity Adjustment,19.0,,18.1526,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/29/2025,Quantity Adjustment,8.0,,7.6432,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/08/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/08/2025,Quantity Adjustment,9.0,,8.5986,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/13/2025,Quantity Adjustment,14.0,,13.3756,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/13/2025,Quantity Adjustment,18.0,,17.1972,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/29/2025,Quantity Adjustment,9.0,,8.5986,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/29/2025,Quantity Adjustment,2.0,,1.9108,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/23/2025,Quantity Adjustment,16.0,,15.2864,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/29/2025,Quantity Adjustment,10.0,,9.554,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/07/2025,Quantity Adjustment,5.0,,4.777,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/29/2025,Quantity Adjustment,5.0,,4.777,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/07/2025,Quantity Adjustment,7.0,,6.6878,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/01/2025,Quantity Adjustment,2.0,,1.9108,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/02/2025,Quantity Adjustment,2.0,,1.9108,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/07/2025,Quantity Adjustment,11.0,,10.5094,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/06/2025,Quantity Adjustment,5.0,,4.777,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/07/2025,Quantity Adjustment,12.0,,11.4648,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/06/2025,Quantity Adjustment,8.0,,7.6432,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/02/2025,Quantity Adjustment,7.0,,6.6878,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/02/2025,Quantity Adjustment,8.0,,7.6432,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/03/2025,Quantity Adjustment,14.0,,13.3756,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/03/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/30/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/02/2025,Quantity Adjustment,8.0,,6.6878,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/03/2025,Quantity Adjustment,11.0,,10.5094,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/01/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/01/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/06/2025,Quantity Adjustment,12.0,,11.4648,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/30/2025,Quantity Adjustment,19.0,,18.1526,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/30/2025,Quantity Adjustment,18.0,,10.5094,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/14/2025,Quantity Adjustment,19.0,,18.1526,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/14/2025,Quantity Adjustment,8.0,,7.6432,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/14/2025,Quantity Adjustment,11.0,,9.554,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/14/2025,Quantity Adjustment,4.0,,2.8662,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/14/2025,Quantity Adjustment,6.0,,4.777,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/14/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/14/2025,Quantity Adjustment,9.0,,7.6432,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/14/2025,Quantity Adjustment,8.0,,7.6432,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/14/2025,Quantity Adjustment,11.0,,9.554,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/24/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/09/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/09/2025,Quantity Adjustment,1.0,,0.9554,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/15/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/15/2025,Quantity Adjustment,6.0,,5.7324,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/15/2025,Quantity Adjustment,9.0,,8.5986,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/15/2025,Quantity Adjustment,14.0,,9.554,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/09/2025,Quantity Adjustment,17.0,,16.2418,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/15/2025,Quantity Adjustment,5.0,,4.777,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/15/2025,Quantity Adjustment,7.0,,6.6878,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/15/2025,Quantity Adjustment,6.0,,5.7324,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/15/2025,Quantity Adjustment,3.0,,2.8662,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/28/2025,Quantity Adjustment,15.0,,14.331,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/15/2025,Quantity Adjustment,2.0,,1.9108,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/16/2025,Quantity Adjustment,11.0,,10.5094,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/16/2025,Quantity Adjustment,7.0,,6.6878,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/27/2025,Quantity Adjustment,14.0,,13.3756,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/17/2025,Quantity Adjustment,9.0,,8.5986,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/27/2025,Quantity Adjustment,11.0,,8.5986,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/27/2025,Quantity Adjustment,5.0,,4.777,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/20/2025,Quantity Adjustment,9.0,,7.6432,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/20/2025,Quantity Adjustment,1.0,,-0.9554,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/20/2025,Quantity Adjustment,3.0,,2.8662,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/17/2025,Quantity Adjustment,13.0,,12.4202,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/01/2025,Quantity Adjustment,7.0,,6.6878,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/01/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/01/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/20/2025,Quantity Adjustment,15.0,,13.3756,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/20/2025,Quantity Adjustment,13.0,,11.4648,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/21/2025,Quantity Adjustment,3.0,,2.8662,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/01/2025,Quantity Adjustment,2.0,,0.9554,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/21/2025,Quantity Adjustment,9.0,,8.5986,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/21/2025,Quantity Adjustment,6.0,,5.7324,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/06/2025,Quantity Adjustment,10.0,,9.554,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/22/2025,Quantity Adjustment,6.0,,5.7324,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/03/2025,Quantity Adjustment,8.0,,7.6432,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/22/2025,Quantity Adjustment,7.0,,5.7324,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/06/2025,Quantity Adjustment,6.0,,5.7324,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/17/2025,Quantity Adjustment,3.0,,2.8662,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/28/2025,Quantity Adjustment,10.0,,8.5986,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/07/2025,Quantity Adjustment,3.0,,2.8662,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/28/2025,Quantity Adjustment,8.0,,7.6432,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/28/2025,Quantity Adjustment,7.0,,5.7324,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/28/2025,Quantity Adjustment,6.0,,-4.777,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/28/2025,Quantity Adjustment,3.0,,2.8662,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/28/2025,Quantity Adjustment,4.0,,3.8216,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/29/2025,Quantity Adjustment,8.0,,7.6432,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/29/2025,Quantity Adjustment,5.0,,4.777,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/30/2025,Quantity Adjustment,6.0,,4.777,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/07/2025,Quantity Adjustment,7.0,,6.6878,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/22/2025,Quantity Adjustment,5.0,,4.777,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/27/2025,Quantity Adjustment,2.0,,1.9108,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/07/2025,Quantity Adjustment,5.0,,4.777,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/10/2025,Quantity Adjustment,10.0,,9.554,
,PC11042,Red Vines Original 4oz Peg,Stock,,10/10/2025,Quantity Adjustment,3.0,,2.8662,
,PC11043,Reeses PB Cup,Stock,,10/07/2025,Quantity Adjustment,4.0,,4.9808,
,PC11043,Reeses PB Cup,Stock,,10/13/2025,Quantity Adjustment,7.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/22/2025,Quantity Adjustment,7.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/07/2025,Quantity Adjustment,8.0,,9.9616,
,PC11043,Reeses PB Cup,Stock,,10/22/2025,Quantity Adjustment,5.0,,6.226,
,PC11043,Reeses PB Cup,Stock,,10/08/2025,Quantity Adjustment,10.0,,12.452,
,PC11043,Reeses PB Cup,Stock,,10/13/2025,Quantity Adjustment,6.0,,7.4712,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,19.0,,23.6588,
,PC11043,Reeses PB Cup,Stock,,10/22/2025,Quantity Adjustment,19.0,,23.6588,
,PC11043,Reeses PB Cup,Stock,,10/30/2025,Quantity Adjustment,9.0,,11.2068,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,11.0,,13.6972,
,PC11043,Reeses PB Cup,Stock,,10/20/2025,Quantity Adjustment,18.0,,22.4136,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,26.0,,32.3752,
,PC11043,Reeses PB Cup,Stock,,10/28/2025,Quantity Adjustment,26.0,,32.3752,
,PC11043,Reeses PB Cup,Stock,,10/16/2025,Quantity Adjustment,12.0,,13.6972,
,PC11043,Reeses PB Cup,Stock,,10/20/2025,Quantity Adjustment,12.0,,13.6972,
,PC11043,Reeses PB Cup,Stock,,10/27/2025,Quantity Adjustment,34.0,,42.3368,
,PC11043,Reeses PB Cup,Stock,,10/08/2025,Quantity Adjustment,7.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/29/2025,Quantity Adjustment,7.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/01/2025,Quantity Adjustment,8.0,,9.9616,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,8.0,,9.9616,
,PC11043,Reeses PB Cup,Stock,,10/20/2025,Quantity Adjustment,8.0,,9.9616,
,PC11043,Reeses PB Cup,Stock,,10/15/2025,Quantity Adjustment,8.0,,9.9616,
,PC11043,Reeses PB Cup,Stock,,10/06/2025,Quantity Adjustment,5.0,,6.226,
,PC11043,Reeses PB Cup,Stock,,10/13/2025,Quantity Adjustment,6.0,,7.4712,
,PC11043,Reeses PB Cup,Stock,,10/13/2025,Quantity Adjustment,6.0,,7.4712,
,PC11043,Reeses PB Cup,Stock,,10/08/2025,Quantity Adjustment,6.0,,7.4712,
,PC11043,Reeses PB Cup,Stock,,10/02/2025,Quantity Adjustment,6.0,,7.4712,
,PC11043,Reeses PB Cup,Stock,,10/10/2025,Quantity Adjustment,4.0,,4.9808,
,PC11043,Reeses PB Cup,Stock,,10/01/2025,Quantity Adjustment,27.0,,33.6204,
,PC11043,Reeses PB Cup,Stock,,10/15/2025,Quantity Adjustment,9.0,,11.2068,
,PC11043,Reeses PB Cup,Stock,,10/08/2025,Quantity Adjustment,9.0,,11.2068,
,PC11043,Reeses PB Cup,Stock,,10/21/2025,Quantity Adjustment,9.0,,11.2068,
,PC11043,Reeses PB Cup,Stock,,10/13/2025,Quantity Adjustment,11.0,,13.6972,
,PC11043,Reeses PB Cup,Stock,,10/01/2025,Quantity Adjustment,3.0,,2.4904,
,PC11043,Reeses PB Cup,Stock,,10/20/2025,Quantity Adjustment,14.0,,16.1876,
,PC11043,Reeses PB Cup,Stock,,10/20/2025,Quantity Adjustment,25.0,,29.8848,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,8.0,,6.226,
,PC11043,Reeses PB Cup,Stock,,10/03/2025,Quantity Adjustment,7.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/06/2025,Quantity Adjustment,7.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/06/2025,Quantity Adjustment,7.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/01/2025,Quantity Adjustment,8.0,,9.9616,
,PC11043,Reeses PB Cup,Stock,,10/13/2025,Quantity Adjustment,8.0,,9.9616,
,PC11043,Reeses PB Cup,Stock,,10/22/2025,Quantity Adjustment,12.0,,14.9424,
,PC11043,Reeses PB Cup,Stock,,10/06/2025,Quantity Adjustment,9.0,,11.2068,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,17.0,,21.1684,
,PC11043,Reeses PB Cup,Stock,,10/27/2025,Quantity Adjustment,5.0,,4.9808,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,23.0,,28.6396,
,PC11043,Reeses PB Cup,Stock,,10/02/2025,Quantity Adjustment,24.0,,29.8848,
,PC11043,Reeses PB Cup,Stock,,10/29/2025,Quantity Adjustment,8.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/10/2025,Quantity Adjustment,18.0,,22.4136,
,PC11043,Reeses PB Cup,Stock,,10/21/2025,Quantity Adjustment,23.0,,27.3944,
,PC11043,Reeses PB Cup,Stock,,10/29/2025,Quantity Adjustment,18.0,,22.4136,
,PC11043,Reeses PB Cup,Stock,,10/29/2025,Quantity Adjustment,7.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/07/2025,Quantity Adjustment,21.0,,26.1492,
,PC11043,Reeses PB Cup,Stock,,10/30/2025,Quantity Adjustment,7.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/30/2025,Quantity Adjustment,3.0,,3.7356,
,PC11043,Reeses PB Cup,Stock,,10/30/2025,Quantity Adjustment,15.0,,18.678,
,PC11043,Reeses PB Cup,Stock,,10/30/2025,Quantity Adjustment,5.0,,6.226,
,PC11043,Reeses PB Cup,Stock,,10/30/2025,Quantity Adjustment,7.0,,7.4712,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,14.0,,17.4328,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,4.0,,4.9808,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,11.0,,13.6972,
,PC11043,Reeses PB Cup,Stock,,10/30/2025,Quantity Adjustment,13.0,,14.9424,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,12.0,,14.9424,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,4.0,,4.9808,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,19.0,,23.6588,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,13.0,,12.452,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,8.0,,9.9616,
,PC11043,Reeses PB Cup,Stock,,10/08/2025,Quantity Adjustment,3.0,,3.7356,
,PC11043,Reeses PB Cup,Stock,,10/14/2025,Quantity Adjustment,12.0,,13.6972,
,PC11043,Reeses PB Cup,Stock,,10/17/2025,Quantity Adjustment,17.0,,21.1684,
,PC11043,Reeses PB Cup,Stock,,10/08/2025,Quantity Adjustment,8.0,,9.9616,
,PC11043,Reeses PB Cup,Stock,,10/08/2025,Quantity Adjustment,11.0,,13.6972,
,PC11043,Reeses PB Cup,Stock,,10/24/2025,Quantity Adjustment,25.0,,31.13,
,PC11043,Reeses PB Cup,Stock,,10/24/2025,Quantity Adjustment,12.0,,14.9424,
,PC11043,Reeses PB Cup,Stock,,10/24/2025,Quantity Adjustment,22.0,,21.1684,
,PC11043,Reeses PB Cup,Stock,,10/15/2025,Quantity Adjustment,28.0,,34.8656,
,PC11043,Reeses PB Cup,Stock,,10/15/2025,Quantity Adjustment,9.0,,11.2068,
,PC11043,Reeses PB Cup,Stock,,10/03/2025,Quantity Adjustment,5.0,,6.226,
,PC11043,Reeses PB Cup,Stock,,10/15/2025,Quantity Adjustment,6.0,,7.4712,
,PC11043,Reeses PB Cup,Stock,,10/15/2025,Quantity Adjustment,18.0,,22.4136,
,PC11043,Reeses PB Cup,Stock,,10/15/2025,Quantity Adjustment,7.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/16/2025,Quantity Adjustment,9.0,,11.2068,
,PC11043,Reeses PB Cup,Stock,,10/15/2025,Quantity Adjustment,7.0,,8.7164,
,PC11043,Reeses PB Cup,Stock,,10/15/2025,Quantity Adjustment,19.0,,23.6588,
,PC11043,Reeses PB Cup,Stock,,10/16/2025,Quantity Adjustment,19.0,,23.6588,
,PC11043,Reeses PB Cup,Stock,,10/15/2025,Quantity Adjustment,10.0,,12.452,
