Micromarket,User Name,Date,Product Code,Product,Category,Change Type,Cost,Quantity,Total Product cost,Product price,Total Product Price,Site,TotalCost
,Eduardo Velasco,2025-12-08,AVR26219,FR SLB EL Cubano 8oz,Fresh Food,Shrinkage,3.92,5.0,,13.99,69.95,The Westin Long Beach,19.6
,Rony Perez,2025-12-08,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,1.0,,6.5,6.5,The Westin Long Beach,1.35
,Rony Perez,2025-12-08,AVR00141,Rold Gold Pretzels Thins Original 3.5oz,Chips,Shrinkage,1.34,1.0,,6.25,6.25,The Westin Long Beach,1.34
,Rony Perez,2025-12-08,PC10821,Pepsi 20oz,Bev 20 Oz Bottle,Shrinkage,1.04,5.0,,6.0,30.0,The Westin Long Beach,5.2
,Rony Perez,2025-12-08,PC10894,Cheez-It,Snack,Shrinkage,0.47,2.0,,3.25,6.5,The Westin Long Beach,0.94
,Rony Perez,2025-12-08,PC11021,Old Spice Deodorant,Sundry Items,Shrinkage,3.02,1.0,,5.25,5.25,The Westin Long Beach,3.02
,Rony Perez,2025-12-08,PC14015,Aquafina 20oz,Bev Water,Shrinkage,0.66,4.0,,5.5,22.0,The Westin Long Beach,2.64
,Rony Perez,2025-12-08,PC11042,Red Vines Original 4oz Peg,Candy,Shrinkage,0.96,2.0,,5.25,10.5,The Westin Long Beach,1.92
,Rony Perez,2025-12-08,AVR27449,SS House Made Chicken Salad on Croissant Sandwich,Fresh Food,Shrinkage,4.94,1.0,,16.49,16.49,The Westin Long Beach,4.94
,Rony Perez,2025-12-08,PC10991,Maruchan Lime Chili Shrimp Cup Soup,Hot Food,Shrinkage,0.61,1.0,,3.5,3.5,The Westin Long Beach,0.61
,Rony Perez,2025-12-08,PC14364,Cheez-It White Cheddar 1.5oz,Snack,Shrinkage,0.36,2.0,,3.25,6.5,The Westin Long Beach,0.72
,Rony Perez,2025-12-08,AVR26225,FR SLB Sub Turkey & Cheese,Fresh Food,Shrinkage,3.56,3.0,,12.49,37.47,The Westin Long Beach,10.68
,Rony Perez,2025-12-08,PC10941,SnakClub Energizer Trail Mix Premium,Nuts,Shrinkage,2.37,7.0,,6.75,47.25,The Westin Long Beach,16.59
,Rony Perez,2025-12-08,PC10969,Kind Fruit and Nut Delight,Healthy Bars,Shrinkage,1.48,2.0,,5.25,10.5,The Westin Long Beach,2.96
,Rony Perez,2025-12-08,AVR14642,Hillshire Genoa Salame,Fresh,Shrinkage,2.36,1.0,,8.5,8.5,The Westin Long Beach,2.36
,Eduardo Velasco,2025-12-08,PC10831,Starbucks Mocha Frappuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,15.0,,6.5,97.5,The Westin Long Beach,20.25
,Rony Perez,2025-12-08,AVR00601,Cheetos Crunchy 2.75oz,Chips,Shrinkage,1.33,1.0,,6.25,6.25,The Westin Long Beach,1.33
,Eduardo Velasco,2025-12-08,PC11068,Sour Patch Kids,Candy,Shrinkage,1.17,2.0,,4.25,8.5,The Westin Long Beach,2.34
,Eduardo Velasco,2025-12-08,PC10946,Grandmas Chocolate Chip Cookie,Cookies & Crackers,Shrinkage,0.61,4.0,,4.5,18.0,The Westin Long Beach,2.44
,Rony Perez,2025-12-08,AVR15125,RXBAR Protein Blueberry,Healthy Bars,Shrinkage,1.8,1.0,,4.75,4.75,The Westin Long Beach,1.8
,Rony Perez,2025-12-08,AVR19999,Pepsi Zero Sugar 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,1.0,,6.0,6.0,The Westin Long Beach,1.05
,Rony Perez,2025-12-08,AVR18805,Tampax Regular,Sundry Items,Shrinkage,2.6,2.0,,10.5,21.0,The Westin Long Beach,5.2
,Rony Perez,2025-12-08,PC11002,Motrin,Sundry Items,Shrinkage,1.87,2.0,,5.25,10.5,The Westin Long Beach,3.74
,Eduardo Velasco,2025-12-08,AVR17147,Starry 20oz,Bev 20 Oz Bottle,Shrinkage,1.04,1.0,,6.0,6.0,The Westin Long Beach,1.04
,Rony Perez,2025-12-08,PC10885,Cereal Frosted Flakes,Cereal,Shrinkage,1.32,1.0,,5.0,5.0,The Westin Long Beach,1.32
,Rony Perez,2025-12-08,PC16529,Jack Links Peppered Beef Jerky 80 cal.,Snack,Shrinkage,1.37,1.0,,5.25,5.25,The Westin Long Beach,1.37
,Rony Perez,2025-12-08,AVR20474,Lays Chile Lemon 2.25oz,Chips,Shrinkage,1.33,1.0,,6.25,6.25,The Westin Long Beach,1.33
,Rony Perez,2025-12-08,AVR26227,FR SLB Triangle Ham Wheat,Fresh Food,Shrinkage,2.72,3.0,,8.99,26.97,The Westin Long Beach,8.16
,Rony Perez,2025-12-08,PC11061,Skittles Fruit,Candy,Shrinkage,1.17,3.0,,4.25,12.75,The Westin Long Beach,3.51
,Rony Perez,2025-12-08,AVR21371,Path Water WLB 20.3oz,Bev Water,Shrinkage,1.05,2.0,,9.5,19.0,The Westin Long Beach,2.1
,Rony Perez,2025-12-08,PC10984,M&M Peanut,Candy,Shrinkage,1.17,7.0,,4.25,29.75,The Westin Long Beach,8.19
,Rony Perez,2025-12-08,PC10761,Lunchables Ham & Cheddar,Fresh,Shrinkage,2.08,1.0,,6.5,6.5,The Westin Long Beach,2.08
,Rony Perez,2025-12-08,PC11156,Pepsi Diet 20 oz,Bev 20 Oz Bottle,Shrinkage,1.04,5.0,,6.0,30.0,The Westin Long Beach,5.21
,Rony Perez,2025-12-08,AVR26226,FR SLB Triangle Turkey Wheat,Fresh Food,Shrinkage,2.44,3.0,,8.99,26.97,The Westin Long Beach,7.32
,Rony Perez,2025-12-08,PC16236,Boulder Jalapeno Cheddar Chips,Chips,Shrinkage,0.56,1.0,,4.75,4.75,The Westin Long Beach,0.56
,Rony Perez,2025-12-08,PC10900,Cliff Bar Peanut Butter,Healthy Bars,Shrinkage,1.42,13.0,,4.75,61.75,The Westin Long Beach,18.46
,Eduardo Velasco,2025-12-08,PC11088,Trident Spearmint,Candy Gum & Mints,Shrinkage,0.88,3.0,,5.0,15.0,The Westin Long Beach,2.64
,Rony Perez,2025-12-08,AVR00146,Lays BBQ 2.25oz,Chips,Shrinkage,1.33,2.0,,6.25,12.5,The Westin Long Beach,2.66
,Eduardo Velasco,2025-12-08,PC11061,Skittles Fruit,Candy,Shrinkage,1.17,1.0,,4.25,4.25,The Westin Long Beach,1.17
,Eduardo Velasco,2025-12-08,PC10812,Mountain Dew 20oz,Bev 20 Oz Bottle,Shrinkage,1.04,2.0,,6.0,12.0,The Westin Long Beach,2.08
,Rony Perez,2025-12-08,PC10825,Red Bull 8.4oz,Bev Energy Drinks,Shrinkage,1.78,3.0,,6.75,20.25,The Westin Long Beach,5.35
,Eduardo Velasco,2025-12-08,PC21202,Starbucks Caramel Frappuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,4.0,,6.5,26.0,The Westin Long Beach,5.4
,Rony Perez,2025-12-08,AVR18805,Tampax Regular,Sundry Items,Shrinkage,2.59,1.0,,10.5,10.5,The Westin Long Beach,2.59
,Rony Perez,2025-12-08,PC10997,Milk Shamrock Lowfat 7oz,Bev Other,Shrinkage,0.76,1.0,,4.5,4.5,The Westin Long Beach,0.76
,Rony Perez,2025-12-08,PC16264,Dole Orange Juice,Bev Juice,Shrinkage,1.54,4.0,,5.75,23.0,The Westin Long Beach,6.16
,Rony Perez,2025-12-08,PC10744,FR SLB Pasta Salad Mike's Tuna Mac Small,Fresh Food,Shrinkage,4.36,1.0,,15.99,15.99,The Westin Long Beach,4.36
,Rony Perez,2025-12-08,PC10762,Lunchables Turkey & Cheddar,Fresh,Shrinkage,2.03,1.0,,6.5,6.5,The Westin Long Beach,2.03
,Rony Perez,2025-12-08,PC21854,Fiji Water 16.9oz,Bev Water,Shrinkage,1.16,5.0,,7.5,37.5,The Westin Long Beach,5.81
,Rony Perez,2025-12-08,AVR16128,Secret Outlast Deodorant,Sundry Items,Shrinkage,3.12,1.0,,5.25,5.25,The Westin Long Beach,3.12
,Eduardo Velasco,2025-12-08,PC10725,Life Water Premium 20oz,Bev Water,Shrinkage,1.33,14.0,,6.5,91.0,The Westin Long Beach,18.62
,Rony Perez,2025-12-08,PC10886,Cereal Honey Nut Cheerios,Cereal,Shrinkage,1.22,2.0,,5.0,10.0,The Westin Long Beach,2.44
,Rony Perez,2025-12-08,PC10897,Clear Eyes Solution 0.2oz,Sundry Items,Shrinkage,3.03,2.0,,5.25,10.5,The Westin Long Beach,6.06
,Eduardo Velasco,2025-12-08,PC10856,Altoids Peppermint Mints,Candy Gum & Mints,Shrinkage,2.35,3.0,,6.0,18.0,The Westin Long Beach,7.04
,Rony Perez,2025-12-08,PC10909,DayQuil,Sundry Items,Shrinkage,2.21,2.0,,5.25,10.5,The Westin Long Beach,4.42
,Rony Perez,2025-12-08,PC10991,Maruchan Lime Chili Shrimp Cup Soup,Hot Food,Shrinkage,0.61,3.0,,3.5,10.5,The Westin Long Beach,1.83
,Rony Perez,2025-12-08,PC10997,Milk Shamrock Lowfat 7oz,Bev Other,Shrinkage,0.76,1.0,,4.5,4.5,The Westin Long Beach,0.76
,Rony Perez,2025-12-08,PC10923,Dole Mandarin Oranges,Snack,Shrinkage,1.37,1.0,,4.0,4.0,The Westin Long Beach,1.37
,Eduardo Velasco,2025-12-08,AVR00147,Doritos Nacho Cheese 2.5oz,Chips,Shrinkage,1.33,5.0,,6.25,31.25,The Westin Long Beach,6.65
,Rony Perez,2025-12-08,PC16275,Brisk 20oz,Bev 20 Oz Bottle,Shrinkage,1.02,2.0,,6.0,12.0,The Westin Long Beach,2.04
,Rony Perez,2025-12-08,PC10988,Maruchan Ramen Bowl Soup Hot & Spicy,Hot Food,Shrinkage,1.07,2.0,,6.0,12.0,The Westin Long Beach,2.14
,Rony Perez,2025-12-08,AVR26212,FR ESL Buffalo Chicken Pinwheels 10.05oz,Fresh Food,Shrinkage,3.29,2.0,,11.49,22.98,The Westin Long Beach,6.58
,Eduardo Velasco,2025-12-08,PC16523,Dolly Madison Golden Cream Cake,Pastry,Shrinkage,0.79,1.0,,3.75,3.75,The Westin Long Beach,0.79
,Rony Perez,2025-12-08,PC21202,Starbucks Caramel Frappuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,2.0,,6.5,13.0,The Westin Long Beach,2.7
,Rony Perez,2025-12-08,PC10988,Maruchan Ramen Bowl Soup Hot & Spicy,Hot Food,Shrinkage,1.07,5.0,,6.0,30.0,The Westin Long Beach,5.35
,Eduardo Velasco,2025-12-08,PC10964,Kars Peanut Almond Cashew Mix,Nuts,Shrinkage,0.7,3.0,,3.75,11.25,The Westin Long Beach,2.1
,Rony Perez,2025-12-08,PC10730,Chobani Blueberry,Fresh,Shrinkage,1.39,1.0,,4.5,4.5,The Westin Long Beach,1.39
,Rony Perez,2025-12-08,AVR14641,Hillshire Italian Dry Salame,Fresh,Shrinkage,2.36,1.0,,8.5,8.5,The Westin Long Beach,2.36
,Rony Perez,2025-12-08,PC10789,Celsius Sparkling Watermelon 12oz,Bev Other,Shrinkage,2.14,1.0,,6.75,6.75,The Westin Long Beach,2.14
,Eduardo Velasco,2025-12-08,PC11010,Nestle Crunch Dibs,Frozen Ice Cream,Shrinkage,2.41,3.0,,8.25,24.75,The Westin Long Beach,7.23
,Rony Perez,2025-12-08,AVR19515,Anker USB-C to USB-C 10ft Cable,Electronics,Shrinkage,5.31,1.0,,25.99,25.99,The Westin Long Beach,5.31
,Rony Perez,2025-12-08,PC10990,Maruchan Lime Chili Chicken Cup Soup,Hot Food,Shrinkage,0.61,1.0,,3.5,3.5,The Westin Long Beach,0.61
,Rony Perez,2025-12-08,AVR20474,Lays Chile Lemon 2.25oz,Chips,Shrinkage,1.33,3.0,,6.25,18.75,The Westin Long Beach,3.99
,Rony Perez,2025-12-08,AVR20000,Dole Lemonade 20oz,Bev 20 Oz Bottle,Shrinkage,1.03,2.0,,6.0,12.0,The Westin Long Beach,2.06
,Rony Perez,2025-12-08,PC10972,Knotts Strawberry Cookie,Cookies & Crackers,Shrinkage,0.66,4.0,,4.5,18.0,The Westin Long Beach,2.64
,Eduardo Velasco,2025-12-08,AVR27451,Muscle Milk Chocolate 14oz,Bev Other,Shrinkage,2.97,4.0,,8.0,32.0,The Westin Long Beach,11.88
,Rony Perez,2025-12-08,AVR00146,Lays BBQ 2.25oz,Chips,Shrinkage,1.33,1.0,,6.25,6.25,The Westin Long Beach,1.33
,Rony Perez,2025-12-08,AVR26222,FR SLB Salad Chicken Caesar,Fresh Food,Shrinkage,4.69,1.0,,16.49,16.49,The Westin Long Beach,4.69
,Rony Perez,2025-12-08,AVR16058,Nature's Bakery Fig Bar Strawberry,Healthy Bars,Shrinkage,0.84,5.0,,4.0,20.0,The Westin Long Beach,4.2
,Eduardo Velasco,2025-12-08,PC10811,Monster Zero Ultra 16oz,Bev Energy Drinks,Shrinkage,1.59,13.0,,6.75,87.75,The Westin Long Beach,20.67
,Rony Perez,2025-12-08,PC10725,Life Water Premium 20oz,Bev Water,Shrinkage,1.33,9.0,,6.5,58.5,The Westin Long Beach,11.95
,Eduardo Velasco,2025-12-08,PC10825,Red Bull 8.4oz,Bev Energy Drinks,Shrinkage,1.78,7.0,,6.75,47.25,The Westin Long Beach,12.46
,Rony Perez,2025-12-08,PC10997,Milk Shamrock Lowfat 7oz,Bev Other,Shrinkage,0.76,1.0,,4.5,4.5,The Westin Long Beach,0.76
,Rony Perez,2025-12-08,PC11092,Tylenol Extra Strength,Sundry Items,Shrinkage,1.77,4.0,,5.25,21.0,The Westin Long Beach,7.08
,Rony Perez,2025-12-08,AVR15434,Cereal Cinnamon Toast Crunch,Cereal,Shrinkage,1.22,1.0,,5.0,5.0,The Westin Long Beach,1.22
,Rony Perez,2025-12-08,AVR26212,FR ESL Buffalo Chicken Pinwheels 10.05oz,Fresh Food,Shrinkage,3.29,1.0,,11.49,11.49,The Westin Long Beach,3.29
,Rony Perez,2025-12-08,PC11043,Reeses PB Cup,Candy,Shrinkage,0.99,4.0,,4.25,17.0,The Westin Long Beach,3.96
,Rony Perez,2025-12-08,PC16275,Brisk 20oz,Bev 20 Oz Bottle,Shrinkage,1.02,5.0,,6.0,30.0,The Westin Long Beach,5.1
,Rony Perez,2025-12-08,AVR19716,Anker USB-C to Lightning 6ft Cable,Electronics,Shrinkage,7.72,1.0,,24.99,24.99,The Westin Long Beach,7.72
,Rony Perez,2025-12-08,AVR19716,Anker USB-C to Lightning 6ft Cable,Electronics,Shrinkage,7.72,1.0,,24.99,24.99,The Westin Long Beach,7.72
,Rony Perez,2025-12-08,AVR17700,Gatorlyte Zero Strawberry Kiwi 20 oz,Bev 20 Oz Bottle,Shrinkage,2.75,1.0,,6.75,6.75,The Westin Long Beach,2.75
,Rony Perez,2025-12-08,PC14016,Gatorade Zero Glacier Freeze 20oz,Bev 20 Oz Bottle,Shrinkage,1.34,19.0,,6.75,128.25,The Westin Long Beach,25.46
,Rony Perez,2025-12-08,PC10961,Jack Links Original,Snack,Shrinkage,1.49,2.0,,5.25,10.5,The Westin Long Beach,2.98
,Rony Perez,2025-12-08,PC21854,Fiji Water 16.9oz,Bev Water,Shrinkage,1.16,5.0,,7.5,37.5,The Westin Long Beach,5.81
,Rony Perez,2025-12-08,AVR26226,FR SLB Triangle Turkey Wheat,Fresh Food,Shrinkage,2.44,2.0,,8.99,17.98,The Westin Long Beach,4.88
,Rony Perez,2025-12-08,AVR09658,Mountain Diet Dew 20oz,Bev 20 Oz Bottle,Shrinkage,1.04,2.0,,6.0,12.0,The Westin Long Beach,2.08
,Rony Perez,2025-12-08,AVR26246,SS House Made Chicken Pesto on Ciabatta Sandwich,Fresh Food,Shrinkage,4.73,1.0,,16.49,16.49,The Westin Long Beach,4.73
,Eduardo Velasco,2025-12-08,PC11024,Otis Muffin Banana Nut,Pastry,Shrinkage,0.88,3.0,,3.75,11.25,The Westin Long Beach,2.64
,Rony Perez,2025-12-08,PC10968,Kind Cranberry Almond & Antiox,Healthy Bars,Shrinkage,1.48,2.0,,5.25,10.5,The Westin Long Beach,2.96
,Rony Perez,2025-12-08,PC10859,Band Aid Bandage Travel,Sundry Items,Shrinkage,0.71,1.0,,6.0,6.0,The Westin Long Beach,0.71
,Rony Perez,2025-12-08,PC10900,Cliff Bar Peanut Butter,Healthy Bars,Shrinkage,1.43,1.0,,4.75,4.75,The Westin Long Beach,1.43
,Rony Perez,2025-12-08,PC11091,Twix Caramel,Candy,Shrinkage,1.17,3.0,,4.25,12.75,The Westin Long Beach,3.51
,Rony Perez,2025-12-08,PC10798,Gatorade Cool Blue 20oz,Bev 20 Oz Bottle,Shrinkage,1.34,4.0,,6.75,27.0,The Westin Long Beach,5.36
,Eduardo Velasco,2025-12-08,AVR00141,Rold Gold Pretzels Thins Original 3.5oz,Chips,Shrinkage,1.34,2.0,,6.25,12.5,The Westin Long Beach,2.68
,Rony Perez,2025-12-08,AVR14634,Sour Patch Kids Watermelon,Candy,Shrinkage,1.18,1.0,,4.25,4.25,The Westin Long Beach,1.18
,Rony Perez,2025-12-08,AVR20000,Dole Lemonade 20oz,Bev 20 Oz Bottle,Shrinkage,1.04,1.0,,6.0,6.0,The Westin Long Beach,1.04
,Eduardo Velasco,2025-12-08,PC10793,Dr Pepper 20oz,Bev 20 Oz Bottle,Shrinkage,1.27,7.0,,6.0,42.0,The Westin Long Beach,8.89
,Rony Perez,2025-12-08,AVR00149,Schweppe's Ginger Ale 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,1.0,,6.0,6.0,The Westin Long Beach,1.05
,Eduardo Velasco,2025-12-08,AVR14918,Life Water Premium 1L,Bev Water,Shrinkage,1.91,1.0,,9.0,9.0,The Westin Long Beach,1.91
,Rony Perez,2025-12-08,AVR00144,Cheetos Flamin Hot 2.75oz,Chips,Shrinkage,1.33,2.0,,6.25,12.5,The Westin Long Beach,2.66
,Rony Perez,2025-12-08,AVR26217,FR SLB Croissant Ham,Fresh Food,Shrinkage,3.7,4.0,,12.99,51.96,The Westin Long Beach,14.8
,Rony Perez,2025-12-08,PC11156,Pepsi Diet 20 oz,Bev 20 Oz Bottle,Shrinkage,1.05,4.0,,6.0,24.0,The Westin Long Beach,4.19
,Eduardo Velasco,2025-12-08,PC11064,Snickers Ice Cream Bar,Frozen Ice Cream,Shrinkage,1.1,6.0,,5.25,31.5,The Westin Long Beach,6.6
,Rony Perez,2025-12-08,AVR26217,FR SLB Croissant Ham,Fresh Food,Shrinkage,3.7,3.0,,12.99,38.97,The Westin Long Beach,11.1
,Rony Perez,2025-12-08,PC11007,Nature Valley Granola Oat & Honey,Healthy Bars,Shrinkage,0.48,3.0,,3.25,9.75,The Westin Long Beach,1.44
,Rony Perez,2025-12-08,PC10762,Lunchables Turkey & Cheddar,Fresh,Shrinkage,2.03,2.0,,6.5,13.0,The Westin Long Beach,4.06
,Eduardo Velasco,2025-12-08,PC10969,Kind Fruit and Nut Delight,Healthy Bars,Shrinkage,1.48,2.0,,5.25,10.5,The Westin Long Beach,2.96
,Rony Perez,2025-12-08,AVR14634,Sour Patch Kids Watermelon,Candy,Shrinkage,1.18,9.0,,4.25,38.25,The Westin Long Beach,10.62
,Rony Perez,2025-12-08,PC10935,Dove Vanilla Dark Chocolate Bar,Frozen Ice Cream,Shrinkage,1.81,3.0,,6.25,18.75,The Westin Long Beach,5.43
,Rony Perez,2025-12-08,PC11013,Nongshim Mild Chicken Noodle Soup,Hot Food,Shrinkage,1.4,3.0,,6.0,18.0,The Westin Long Beach,4.2
,Rony Perez,2025-12-08,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,Bev Water,Shrinkage,1.28,16.0,,6.0,96.0,The Westin Long Beach,20.48
,Rony Perez,2025-12-08,PC10789,Celsius Sparkling Watermelon 12oz,Bev Other,Shrinkage,2.14,6.0,,6.75,40.5,The Westin Long Beach,12.84
,Rony Perez,2025-12-08,PC11015,Nongshim Spicy Shin Noodle Soup,Hot Food,Shrinkage,1.4,1.0,,6.0,6.0,The Westin Long Beach,1.4
,Eduardo Velasco,2025-12-08,AVR26225,FR SLB Sub Turkey & Cheese,Fresh Food,Shrinkage,3.56,1.0,,12.49,12.49,The Westin Long Beach,3.56
,Rony Perez,2025-12-08,PC10955,Hersheys Almond King,Candy,Shrinkage,2.15,2.0,,5.75,11.5,The Westin Long Beach,4.3
,Rony Perez,2025-12-08,PC10851,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,Shrinkage,0.86,3.0,,5.75,17.25,The Westin Long Beach,2.58
,Eduardo Velasco,2025-12-08,PC10968,Kind Cranberry Almond & Antiox,Healthy Bars,Shrinkage,1.48,2.0,,5.25,10.5,The Westin Long Beach,2.96
,Rony Perez,2025-12-08,PC11081,Sweet Serenity Chocolate Chip Cookies,Cookies & Crackers,Shrinkage,0.54,1.0,,4.5,4.5,The Westin Long Beach,0.54
,Rony Perez,2025-12-08,PC10811,Monster Zero Ultra 16oz,Bev Energy Drinks,Shrinkage,1.67,2.0,,6.75,13.5,The Westin Long Beach,3.34
,Rony Perez,2025-12-08,AVR00145,Lays Original 2.25oz,Chips,Shrinkage,1.32,5.0,,6.25,31.25,The Westin Long Beach,6.6
,Rony Perez,2025-12-08,AVR14642,Hillshire Genoa Salame,Fresh,Shrinkage,2.36,1.0,,8.5,8.5,The Westin Long Beach,2.36
,Rony Perez,2025-12-08,AVR00149,Schweppe's Ginger Ale 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,2.0,,6.0,12.0,The Westin Long Beach,2.1
,Rony Perez,2025-12-08,PC10895,Chex Mix,Snack,Shrinkage,0.49,1.0,,3.25,3.25,The Westin Long Beach,0.49
,Eduardo Velasco,2025-12-08,PC10991,Maruchan Lime Chili Shrimp Cup Soup,Hot Food,Shrinkage,0.61,1.0,,3.5,3.5,The Westin Long Beach,0.61
,Rony Perez,2025-12-08,PC10972,Knotts Strawberry Cookie,Cookies & Crackers,Shrinkage,0.65,3.0,,4.5,13.5,The Westin Long Beach,1.95
,Rony Perez,2025-12-08,AVR16058,Nature's Bakery Fig Bar Strawberry,Healthy Bars,Shrinkage,0.84,4.0,,4.0,16.0,The Westin Long Beach,3.36
,Rony Perez,2025-12-08,PC10988,Maruchan Ramen Bowl Soup Hot & Spicy,Hot Food,Shrinkage,1.07,1.0,,6.0,6.0,The Westin Long Beach,1.07
,Rony Perez,2025-12-08,PC14364,Cheez-It White Cheddar 1.5oz,Snack,Shrinkage,0.36,1.0,,3.25,3.25,The Westin Long Beach,0.36
,Rony Perez,2025-12-08,PC10884,Cereal Froot Loops,Cereal,Shrinkage,1.32,1.0,,5.0,5.0,The Westin Long Beach,1.32
,Eduardo Velasco,2025-12-08,PC14013,Dole Apple Juice,Bev Juice,Shrinkage,1.54,16.0,,5.75,92.0,The Westin Long Beach,24.64
,Rony Perez,2025-12-08,AVR20474,Lays Chile Lemon 2.25oz,Chips,Shrinkage,1.33,3.0,,6.25,18.75,The Westin Long Beach,3.99
,Rony Perez,2025-12-08,AVR26225,FR SLB Sub Turkey & Cheese,Fresh Food,Shrinkage,3.56,1.0,,12.49,12.49,The Westin Long Beach,3.56
,Rony Perez,2025-12-08,PC21854,Fiji Water 16.9oz,Bev Water,Shrinkage,1.16,4.0,,7.5,30.0,The Westin Long Beach,4.64
,Eduardo Velasco,2025-12-08,PC10984,M&M Peanut,Candy,Shrinkage,1.17,11.0,,4.25,46.75,The Westin Long Beach,12.87
,Rony Perez,2025-12-08,AVR14641,Hillshire Italian Dry Salame,Fresh,Shrinkage,2.36,2.0,,8.5,17.0,The Westin Long Beach,4.72
,Rony Perez,2025-12-08,PC10881,Bumble Bee Tuna Mayo & Crackers 3.5oz,Snack,Shrinkage,2.29,1.0,,5.75,5.75,The Westin Long Beach,2.29
,Rony Perez,2025-12-08,PC10881,Bumble Bee Tuna Mayo & Crackers 3.5oz,Snack,Shrinkage,2.29,3.0,,5.75,17.25,The Westin Long Beach,6.87
,Rony Perez,2025-12-08,PC11025,Otis Muffin Chocolate Chip,Pastry,Shrinkage,0.9,3.0,,3.75,11.25,The Westin Long Beach,2.7
,Rony Perez,2025-12-08,AVR00141,Rold Gold Pretzels Thins Original 3.5oz,Chips,Shrinkage,1.34,1.0,,6.25,6.25,The Westin Long Beach,1.34
,Eduardo Velasco,2025-12-08,AVR00148,Doritos Cool Ranch 2.5oz,Chips,Shrinkage,1.25,5.0,,6.25,31.25,The Westin Long Beach,6.25
,Rony Perez,2025-12-08,AVR15125,RXBAR Protein Blueberry,Healthy Bars,Shrinkage,1.8,3.0,,4.75,14.25,The Westin Long Beach,5.4
,Eduardo Velasco,2025-12-08,PC11013,Nongshim Mild Chicken Noodle Soup,Hot Food,Shrinkage,1.4,4.0,,6.0,24.0,The Westin Long Beach,5.6
,Rony Perez,2025-12-08,AVR00146,Lays BBQ 2.25oz,Chips,Shrinkage,1.32,3.0,,6.25,18.75,The Westin Long Beach,3.96
,Rony Perez,2025-12-08,AVR00140,Smartfood White Cheddar 1.75oz,Chips,Shrinkage,1.25,2.0,,6.25,12.5,The Westin Long Beach,2.5
,Rony Perez,2025-12-08,PC16523,Dolly Madison Golden Cream Cake,Pastry,Shrinkage,0.77,2.0,,3.75,7.5,The Westin Long Beach,1.54
,Rony Perez,2025-12-08,AVR00148,Doritos Cool Ranch 2.5oz,Chips,Shrinkage,1.31,4.0,,6.25,25.0,The Westin Long Beach,5.24
,Rony Perez,2025-12-08,PC11025,Otis Muffin Chocolate Chip,Pastry,Shrinkage,0.9,8.0,,3.75,30.0,The Westin Long Beach,7.2
,Rony Perez,2025-12-08,AVR09658,Mountain Diet Dew 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,3.0,,6.0,18.0,The Westin Long Beach,3.15
,Rony Perez,2025-12-08,AVR11110,Orchard Valley Cranberry Almond Cashew,Nuts,Shrinkage,1.29,2.0,,6.25,12.5,The Westin Long Beach,2.58
,Rony Perez,2025-12-08,PC00889,Snickers,Candy,Shrinkage,1.17,3.0,,4.25,12.75,The Westin Long Beach,3.51
,Eduardo Velasco,2025-12-08,PC10925,Dolly Madison Chocolate Cupcakes,Pastry,Shrinkage,0.79,4.0,,3.75,15.0,The Westin Long Beach,3.16
,Rony Perez,2025-12-08,PC10941,SnakClub Energizer Trail Mix Premium,Nuts,Shrinkage,2.37,2.0,,6.75,13.5,The Westin Long Beach,4.74
,Eduardo Velasco,2025-12-08,PC11078,Banana Boat Sport Sunscreen,Sundry Items,Shrinkage,2.33,1.0,,5.25,5.25,The Westin Long Beach,2.33
,Rony Perez,2025-12-08,PC10947,Grandmas Peanut Butter Cookie,Cookies & Crackers,Shrinkage,0.61,3.0,,4.5,13.5,The Westin Long Beach,1.83
,Rony Perez,2025-12-08,PC10762,Lunchables Turkey & Cheddar,Fresh,Shrinkage,2.03,1.0,,6.5,6.5,The Westin Long Beach,2.03
,Rony Perez,2025-12-08,AVR00144,Cheetos Flamin Hot 2.75oz,Chips,Shrinkage,1.33,7.0,,6.25,43.75,The Westin Long Beach,9.31
,Rony Perez,2025-12-08,AVR26222,FR SLB Salad Chicken Caesar,Fresh Food,Shrinkage,4.69,1.0,,16.49,16.49,The Westin Long Beach,4.69
,Eduardo Velasco,2025-12-08,AVR14655,Dr Pepper Zero 20oz,Bev 20 Oz Bottle,Shrinkage,1.27,5.0,,6.0,30.0,The Westin Long Beach,6.35
,Rony Perez,2025-12-08,PC10831,Starbucks Mocha Frappuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,1.0,,6.5,6.5,The Westin Long Beach,1.35
,Rony Perez,2025-12-08,PC10875,Blue Diamond Almonds Whole Natural,Nuts,Shrinkage,0.99,3.0,,4.5,13.5,The Westin Long Beach,2.97
