Location,Product ID,Quantity_Start,Quantity_End,Total_Depletion,Sales_Quantity,Sales_Value,Known_Adjustments_Qty,Shrinkage_Qty,Implied_Unit_Price,Shrinkage_Value
Surestay Twentynine Palms Market,PC00889,,,,4.0,12.6,4.0,,3.15,
Surestay Twentynine Palms Market,PC10726,,,,7.0,45.5,1.0,,6.5,
Surestay Twentynine Palms Market,PC10790,,,,1.0,4.0,46.0,,4.0,
Surestay Twentynine Palms Market,PC10793,,,,16.0,57.6,43.0,,3.6,
Surestay Twentynine Palms Market,PC10798,,,,12.0,46.4,24.0,,3.8666666666666667,
Surestay Twentynine Palms Market,PC10805,,,,3.0,12.0,5.0,,4.0,
Surestay Twentynine Palms Market,PC10806,,,,22.0,83.2,7.0,,3.7818181818181817,
Surestay Twentynine Palms Market,PC10807,,,,2.0,8.0,2.0,,4.0,
Surestay Twentynine Palms Market,PC10808,,,,11.0,42.9,14.0,,3.9,
Surestay Twentynine Palms Market,PC10811,,,,1.0,5.5,4.0,,5.5,
Surestay Twentynine Palms Market,PC10818,,,,1.0,3.75,0.0,,3.75,
Surestay Twentynine Palms Market,PC10850,,,,,,1.0,,5.670547945205479,
Surestay Twentynine Palms Market,PC10851,,,,3.0,15.0,7.0,,5.0,
Surestay Twentynine Palms Market,PC10866,,,,,,5.0,,5.68108108108108,
Surestay Twentynine Palms Market,PC10870,,,,2.0,14.5,2.0,,7.25,
Surestay Twentynine Palms Market,PC10874,,,,2.0,7.0,3.0,,3.5,
Surestay Twentynine Palms Market,PC10875,,,,,,1.0,,3.948205128205128,
Surestay Twentynine Palms Market,PC10876,,,,4.0,14.0,3.0,,3.5,
Surestay Twentynine Palms Market,PC10884,,,,4.0,16.0,4.0,,4.0,
Surestay Twentynine Palms Market,PC10886,,,,,,4.0,,4.522435897435898,
Surestay Twentynine Palms Market,PC10889,,,,9.0,24.5,4.0,,2.7222222222222223,
Surestay Twentynine Palms Market,PC10891,,,,7.0,17.5,11.0,,2.5,
Surestay Twentynine Palms Market,PC10892,,,,5.0,14.7,21.0,,2.94,
Surestay Twentynine Palms Market,PC10897,,,,1.0,5.0,2.0,,5.0,
Surestay Twentynine Palms Market,PC10899,,,,1.0,4.5,10.0,,4.5,
Surestay Twentynine Palms Market,PC10907,,,,3.0,15.0,3.0,,5.0,
Surestay Twentynine Palms Market,PC10909,,,,,,2.0,,5.685714285714286,
Surestay Twentynine Palms Market,PC10931,,,,3.0,10.5,20.0,,3.5,
Surestay Twentynine Palms Market,PC10932,,,,4.0,11.2,17.0,,2.8,
Surestay Twentynine Palms Market,PC10934,,,,2.0,12.0,15.0,,6.0,
Surestay Twentynine Palms Market,PC10936,,,,2.0,10.0,3.0,,5.0,
Surestay Twentynine Palms Market,PC10937,,,,3.0,10.5,13.0,,3.5,
Surestay Twentynine Palms Market,PC10938,,,,12.0,42.0,1.0,,3.5,
Surestay Twentynine Palms Market,PC10941,,,,3.0,14.3,0.0,,4.766666666666667,
Surestay Twentynine Palms Market,PC10943,,,,1.0,5.0,0.0,,5.0,
Surestay Twentynine Palms Market,PC10955,,,,,,14.0,,5.143415492957747,
Surestay Twentynine Palms Market,PC10958,,,,4.0,14.0,0.0,,3.5,
Surestay Twentynine Palms Market,PC10959,,,,8.0,28.0,3.0,,3.5,
Surestay Twentynine Palms Market,PC10961,,,,,,10.0,,5.157051282051282,
Surestay Twentynine Palms Market,PC10962,,,,,,2.0,,4.783589743589743,
Surestay Twentynine Palms Market,PC10964,,,,,,1.0,,2.816923076923077,
Surestay Twentynine Palms Market,PC10971,,,,4.0,14.0,5.0,,3.5,
Surestay Twentynine Palms Market,PC10972,,,,5.0,13.3,0.0,,2.66,
Surestay Twentynine Palms Market,PC10978,,,,2.0,7.0,3.0,,3.5,
Surestay Twentynine Palms Market,PC10984,,,,9.0,23.1,8.0,,2.566666666666667,
Surestay Twentynine Palms Market,PC10986,,,,1.0,3.5,6.0,,3.5,
Surestay Twentynine Palms Market,PC10988,,,,2.0,6.4,3.0,,3.2,
Surestay Twentynine Palms Market,PC10989,,,,6.0,18.0,2.0,,3.0,
Surestay Twentynine Palms Market,PC10990,,,,5.0,15.0,0.0,,3.0,
Surestay Twentynine Palms Market,PC10991,,,,1.0,3.0,3.0,,3.0,
Surestay Twentynine Palms Market,PC10997,,,,9.0,29.25,2.0,,3.25,
Surestay Twentynine Palms Market,PC11004,,,,4.0,14.0,31.0,,3.5,
Surestay Twentynine Palms Market,PC11010,,,,3.0,24.0,3.0,,8.0,
Surestay Twentynine Palms Market,PC11011,,,,1.0,4.0,3.0,,4.0,
Surestay Twentynine Palms Market,PC11013,,,,5.0,18.4,3.0,,3.6799999999999997,
Surestay Twentynine Palms Market,PC11015,,,,2.0,8.0,3.0,,4.0,
Surestay Twentynine Palms Market,PC11016,,,,,,1.0,,4.327142857142857,
Surestay Twentynine Palms Market,PC11024,,,,1.0,3.5,6.0,,3.5,
Surestay Twentynine Palms Market,PC11026,,,,,,8.0,,3.528541666666667,
Surestay Twentynine Palms Market,PC11038,,,,4.0,15.0,5.0,,3.75,
Surestay Twentynine Palms Market,PC11039,,,,12.0,45.0,10.0,,3.75,
Surestay Twentynine Palms Market,PC11042,,,,2.0,10.0,0.0,,5.0,
Surestay Twentynine Palms Market,PC11043,,,,9.0,23.1,1.0,,2.566666666666667,
Surestay Twentynine Palms Market,PC11045,,,,4.0,14.0,1.0,,3.5,
Surestay Twentynine Palms Market,PC11061,,,,4.0,9.8,6.0,,2.45,
Surestay Twentynine Palms Market,PC11063,,,,6.0,21.0,8.0,,3.5,
Surestay Twentynine Palms Market,PC11064,,,,2.0,10.0,10.0,,5.0,
Surestay Twentynine Palms Market,PC11068,,,,1.0,3.5,3.0,,3.5,
Surestay Twentynine Palms Market,PC11073,,,,1.0,5.99,1.0,,5.99,
Surestay Twentynine Palms Market,PC11074,,,,1.0,9.99,2.0,,9.99,
Surestay Twentynine Palms Market,PC11081,,,,7.0,20.3,0.0,,2.9,
Surestay Twentynine Palms Market,PC11091,,,,4.0,9.8,12.0,,2.45,
Surestay Twentynine Palms Market,PC11092,,,,1.0,3.0,4.0,,3.0,
Surestay Twentynine Palms Market,PC11101,,,,13.0,45.5,3.0,,3.5,
Surestay Twentynine Palms Market,PC11157,,,,25.0,84.7,8.0,,3.388,
Surestay Twentynine Palms Market,PC11163,,,,5.0,27.5,6.0,,5.5,
Surestay Twentynine Palms Market,PC16271,,,,9.0,36.0,4.0,,4.0,
Surestay Twentynine Palms Market,PC16501,,,,,,1.0,,10.580571428571428,
Surestay Twentynine Palms Market,PC16506,,,,,,2.0,,3.490842105263158,
Surestay Twentynine Palms Market,PC21186,,,,5.0,49.95,2.0,,9.99,
The Anza A Calabasas Hotel,AVR14634,,,,20.0,90.0,5.0,,4.5,
The Anza A Calabasas Hotel,AVR15123,,,,7.0,43.75,10.0,,6.25,
The Anza A Calabasas Hotel,AVR15125,,,,8.0,48.0,0.0,,6.0,
The Anza A Calabasas Hotel,AVR16058,,,,11.0,57.75,1.0,,5.25,
The Anza A Calabasas Hotel,AVR16059,,,,8.0,42.0,2.0,,5.25,
The Anza A Calabasas Hotel,AVR16128,,,,5.0,45.0,0.0,,9.0,
The Anza A Calabasas Hotel,AVR17246,,,,6.0,37.8,2.0,,6.3,
The Anza A Calabasas Hotel,AVR18525,,,,9.0,67.5,0.0,,7.5,
The Anza A Calabasas Hotel,AVR18526,,,,7.0,45.5,4.0,,6.5,
The Anza A Calabasas Hotel,AVR18528,,,,9.0,58.5,6.0,,6.5,
The Anza A Calabasas Hotel,AVR18758,,,,10.0,75.0,0.0,,7.5,
The Anza A Calabasas Hotel,AVR18805,,,,2.0,24.0,3.0,,12.0,
The Anza A Calabasas Hotel,AVR19286,,,,,,1.0,,5.826923076923077,
The Anza A Calabasas Hotel,AVR19406,,,,8.0,60.8,3.0,,7.6,
The Anza A Calabasas Hotel,AVR19407,,,,10.0,95.0,2.0,,9.5,
The Anza A Calabasas Hotel,AVR19408,,,,15.0,86.25,4.0,,5.75,
The Anza A Calabasas Hotel,AVR19409,,,,14.0,73.5,2.0,,5.25,
The Anza A Calabasas Hotel,AVR19413,,,,1.0,5.5,1.0,,5.5,
The Anza A Calabasas Hotel,AVR19414,,,,16.0,120.9,5.0,,7.55625,
The Anza A Calabasas Hotel,AVR19420,,,,24.0,162.0,7.0,,6.75,
The Anza A Calabasas Hotel,AVR19421,,,,10.0,67.5,19.0,,6.75,
The Anza A Calabasas Hotel,AVR19465,,,,30.0,154.1,1.0,,5.136666666666667,
The Anza A Calabasas Hotel,AVR19466,,,,17.0,97.75,12.0,,5.75,
The Anza A Calabasas Hotel,AVR19467,,,,22.0,110.4,6.0,,5.0181818181818185,
The Anza A Calabasas Hotel,AVR19515,,,,1.0,27.99,2.0,,27.99,
The Anza A Calabasas Hotel,AVR19517,,,,7.0,151.73,3.0,,21.675714285714285,
The Anza A Calabasas Hotel,AVR19716,,,,4.0,111.96,0.0,,27.99,
The Anza A Calabasas Hotel,AVR20024,,,,3.0,27.75,1.0,,9.25,
The Anza A Calabasas Hotel,AVR20335,,,,17.0,74.7,2.0,,4.394117647058824,
The Anza A Calabasas Hotel,AVR21356,,,,12.0,120.0,2.0,,10.0,
The Anza A Calabasas Hotel,AVR22118,,,,5.0,30.0,0.0,,6.0,
The Anza A Calabasas Hotel,AVR24781,,,,2.0,15.0,1.0,,7.5,
The Anza A Calabasas Hotel,AVR25676,,,,14.0,98.0,3.0,,7.0,
The Anza A Calabasas Hotel,AVR25678,,,,23.0,172.05,7.0,,7.480434782608696,
The Anza A Calabasas Hotel,AVR25915,,,,3.0,19.5,7.0,,6.5,
The Anza A Calabasas Hotel,PC00885,,,,70.0,367.2,41.0,,5.2457142857142856,
The Anza A Calabasas Hotel,PC00886,,,,53.0,313.2,16.0,,5.909433962264151,
The Anza A Calabasas Hotel,PC00887,,,,53.0,315.6,23.0,,5.9547169811320755,
The Anza A Calabasas Hotel,PC00888,,,,245.0,1589.9,87.0,,6.489387755102041,
The Anza A Calabasas Hotel,PC00889,,,,22.0,95.4,32.0,,4.336363636363637,
The Anza A Calabasas Hotel,PC10726,,,,258.0,2289.6,44.0,,8.874418604651163,
The Anza A Calabasas Hotel,PC10788,,,,5.0,33.75,1.0,,6.75,
The Anza A Calabasas Hotel,PC10789,,,,18.0,121.5,60.0,,6.75,
The Anza A Calabasas Hotel,PC10790,,,,32.0,148.8,5.0,,4.65,
The Anza A Calabasas Hotel,PC10793,,,,45.0,243.6,8.0,,5.413333333333333,
The Anza A Calabasas Hotel,PC10805,,,,28.0,168.0,16.0,,6.0,
The Anza A Calabasas Hotel,PC10806,,,,34.0,199.2,7.0,,5.858823529411764,
The Anza A Calabasas Hotel,PC10807,,,,17.0,97.2,8.0,,5.7176470588235295,
The Anza A Calabasas Hotel,PC10813,,,,4.0,24.3,2.0,,6.075,
The Anza A Calabasas Hotel,PC10825,,,,7.0,47.25,13.0,,6.75,
The Anza A Calabasas Hotel,PC10827,,,,18.0,108.0,8.0,,6.0,
The Anza A Calabasas Hotel,PC10831,,,,20.0,134.4,3.0,,6.720000000000001,
The Anza A Calabasas Hotel,PC10850,,,,16.0,104.0,0.0,,6.5,
The Anza A Calabasas Hotel,PC10851,,,,13.0,76.7,2.0,,5.9,
The Anza A Calabasas Hotel,PC10856,,,,3.0,18.75,1.0,,6.25,
The Anza A Calabasas Hotel,PC10889,,,,26.0,117.0,9.0,,4.5,
The Anza A Calabasas Hotel,PC10891,,,,25.0,105.3,38.0,,4.212,
The Anza A Calabasas Hotel,PC10896,,,,4.0,36.0,1.0,,9.0,
The Anza A Calabasas Hotel,PC10907,,,,28.0,252.0,12.0,,9.0,
The Anza A Calabasas Hotel,PC10932,,,,27.0,119.7,9.0,,4.433333333333334,
The Anza A Calabasas Hotel,PC10941,,,,13.0,100.75,3.0,,7.75,
The Anza A Calabasas Hotel,PC10943,,,,12.0,78.0,1.0,,6.5,
The Anza A Calabasas Hotel,PC10944,,,,5.0,45.0,1.0,,9.0,
The Anza A Calabasas Hotel,PC10955,,,,26.0,151.2,3.0,,5.815384615384615,
The Anza A Calabasas Hotel,PC10971,,,,27.0,145.2,11.0,,5.377777777777777,
The Anza A Calabasas Hotel,PC10984,,,,52.0,228.6,5.0,,4.396153846153846,
The Anza A Calabasas Hotel,PC11004,,,,28.0,115.2,25.0,,4.114285714285715,
The Anza A Calabasas Hotel,PC11011,,,,10.0,62.4,7.0,,6.24,
The Anza A Calabasas Hotel,PC11013,,,,12.0,75.4,3.0,,6.283333333333334,
The Anza A Calabasas Hotel,PC11015,,,,15.0,89.7,4.0,,5.98,
The Anza A Calabasas Hotel,PC11016,,,,10.0,52.0,4.0,,5.2,
The Anza A Calabasas Hotel,PC11020,,,,7.0,45.5,1.0,,6.5,
The Anza A Calabasas Hotel,PC11021,,,,3.0,27.0,1.0,,9.0,
The Anza A Calabasas Hotel,PC11028,,,,5.0,32.5,0.0,,6.5,
The Anza A Calabasas Hotel,PC11043,,,,28.0,126.0,5.0,,4.5,
The Anza A Calabasas Hotel,PC11050,,,,5.0,32.5,2.0,,6.5,
The Anza A Calabasas Hotel,PC11051,,,,6.0,39.0,1.0,,6.5,
The Anza A Calabasas Hotel,PC11054,,,,7.0,63.0,1.0,,9.0,
The Anza A Calabasas Hotel,PC11061,,,,12.0,54.0,2.0,,4.5,
The Anza A Calabasas Hotel,PC11063,,,,20.0,90.0,4.0,,4.5,
The Anza A Calabasas Hotel,PC11078,,,,1.0,9.0,0.0,,9.0,
The Anza A Calabasas Hotel,PC11088,,,,6.0,25.2,5.0,,4.2,
The Anza A Calabasas Hotel,PC11091,,,,21.0,94.5,6.0,,4.5,
The Anza A Calabasas Hotel,PC11092,,,,17.0,110.5,2.0,,6.5,
The Anza A Calabasas Hotel,PC14363,,,,3.0,14.25,2.0,,4.75,
The Anza A Calabasas Hotel,PC16483,,,,19.0,106.8,7.0,,5.621052631578947,
The Anza A Calabasas Hotel,PC16496,,,,18.0,85.0,3.0,,4.722222222222222,
The Anza A Calabasas Hotel,PC16533,,,,39.0,156.0,5.0,,4.0,
The Anza A Calabasas Hotel,PC16535,,,,15.0,60.0,3.0,,4.0,
The Anza A Calabasas Hotel,PC19076,,,,53.0,318.0,12.0,,6.0,
The Anza A Calabasas Hotel,PC21202,,,,10.0,64.4,4.0,,6.44,
The Anza A Calabasas Hotel,PC21222,,,,20.0,122.5,3.0,,6.125,
The Anza A Calabasas Hotel,PC21863,,,,2.0,13.0,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,AVR00156,,,,16.0,112.0,4.0,,7.0,
The Hotel Amarano Burbank-Hollywood,AVR02387,,,,1.0,9.25,1.0,,9.25,
The Hotel Amarano Burbank-Hollywood,AVR14634,,,,6.0,27.0,4.0,,4.5,
The Hotel Amarano Burbank-Hollywood,AVR14641,,,,9.0,60.75,1.0,,6.75,
The Hotel Amarano Burbank-Hollywood,AVR14642,,,,8.0,54.0,3.0,,6.75,
The Hotel Amarano Burbank-Hollywood,AVR14655,,,,11.0,66.0,6.0,,6.0,
The Hotel Amarano Burbank-Hollywood,AVR15125,,,,8.0,48.0,1.0,,6.0,
The Hotel Amarano Burbank-Hollywood,AVR15434,,,,5.0,25.0,3.0,,5.0,
The Hotel Amarano Burbank-Hollywood,AVR16058,,,,4.0,16.0,4.0,,4.0,
The Hotel Amarano Burbank-Hollywood,AVR16059,,,,9.0,33.75,7.0,,3.75,
The Hotel Amarano Burbank-Hollywood,AVR16128,,,,4.0,36.0,1.0,,9.0,
The Hotel Amarano Burbank-Hollywood,AVR17394,,,,2.0,10.0,2.0,,5.0,
The Hotel Amarano Burbank-Hollywood,AVR17700,,,,29.0,246.5,2.0,,8.5,
The Hotel Amarano Burbank-Hollywood,AVR17709,,,,5.0,68.75,2.0,,13.75,
The Hotel Amarano Burbank-Hollywood,AVR18526,,,,13.0,84.5,1.0,,6.5,
The Hotel Amarano Burbank-Hollywood,AVR18527,,,,5.0,32.5,4.0,,6.5,
The Hotel Amarano Burbank-Hollywood,AVR18528,,,,7.0,45.5,2.0,,6.5,
The Hotel Amarano Burbank-Hollywood,AVR19286,,,,3.0,19.5,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,AVR19406,,,,6.0,48.0,0.0,,8.0,
The Hotel Amarano Burbank-Hollywood,AVR19407,,,,6.0,57.0,6.0,,9.5,
The Hotel Amarano Burbank-Hollywood,AVR19408,,,,14.0,80.5,6.0,,5.75,
The Hotel Amarano Burbank-Hollywood,AVR19414,,,,6.0,46.5,3.0,,7.75,
The Hotel Amarano Burbank-Hollywood,AVR19420,,,,14.0,94.5,2.0,,6.75,
The Hotel Amarano Burbank-Hollywood,AVR19466,,,,10.0,57.5,2.0,,5.75,
The Hotel Amarano Burbank-Hollywood,AVR19467,,,,10.0,57.5,6.0,,5.75,
The Hotel Amarano Burbank-Hollywood,AVR19510,,,,23.0,149.5,2.0,,6.5,
The Hotel Amarano Burbank-Hollywood,AVR19511,,,,15.0,97.5,6.0,,6.5,
The Hotel Amarano Burbank-Hollywood,AVR19514,,,,3.0,83.97,3.0,,27.99,
The Hotel Amarano Burbank-Hollywood,AVR19517,,,,6.0,137.94,2.0,,22.99,
The Hotel Amarano Burbank-Hollywood,AVR19525,,,,14.0,136.5,14.0,,9.75,
The Hotel Amarano Burbank-Hollywood,AVR19716,,,,1.0,27.99,4.0,,27.99,
The Hotel Amarano Burbank-Hollywood,AVR20024,,,,3.0,24.0,0.0,,8.0,
The Hotel Amarano Burbank-Hollywood,AVR20336,,,,8.0,36.0,13.0,,4.5,
The Hotel Amarano Burbank-Hollywood,AVR20432,,,,10.0,137.5,0.0,,13.75,
The Hotel Amarano Burbank-Hollywood,AVR21356,,,,8.0,80.0,0.0,,10.0,
The Hotel Amarano Burbank-Hollywood,AVR22118,,,,14.0,66.5,0.0,,4.75,
The Hotel Amarano Burbank-Hollywood,AVR23097,,,,15.0,90.0,1.0,,6.0,
The Hotel Amarano Burbank-Hollywood,AVR24779,,,,2.0,14.0,3.0,,7.0,
The Hotel Amarano Burbank-Hollywood,AVR25913,,,,20.0,115.0,10.0,,5.75,
The Hotel Amarano Burbank-Hollywood,AVR25914,,,,10.0,57.5,21.0,,5.75,
The Hotel Amarano Burbank-Hollywood,PC00885,,,,21.0,126.0,21.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC00886,,,,43.0,258.0,5.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC00887,,,,16.0,96.0,6.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC00888,,,,98.0,637.0,12.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC00889,,,,9.0,40.5,11.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10726,,,,120.0,1080.0,13.0,,9.0,
The Hotel Amarano Burbank-Hollywood,PC10732,,,,7.0,31.5,18.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10733,,,,15.0,67.5,6.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10765,,,,17.0,51.0,3.0,,3.0,
The Hotel Amarano Burbank-Hollywood,PC10788,,,,6.0,40.5,13.0,,6.75,
The Hotel Amarano Burbank-Hollywood,PC10789,,,,8.0,54.0,1.0,,6.75,
The Hotel Amarano Burbank-Hollywood,PC10790,,,,23.0,138.0,13.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC10793,,,,16.0,96.0,19.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC10805,,,,8.0,48.0,2.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC10806,,,,18.0,108.0,1.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC10807,,,,11.0,66.0,1.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC10808,,,,7.0,47.25,1.0,,6.75,
The Hotel Amarano Burbank-Hollywood,PC10811,,,,10.0,67.5,1.0,,6.75,
The Hotel Amarano Burbank-Hollywood,PC10813,,,,6.0,40.5,1.0,,6.75,
The Hotel Amarano Burbank-Hollywood,PC10825,,,,15.0,101.25,7.0,,6.75,
The Hotel Amarano Burbank-Hollywood,PC10827,,,,3.0,20.25,7.0,,6.75,
The Hotel Amarano Burbank-Hollywood,PC10831,,,,3.0,21.0,3.0,,7.0,
The Hotel Amarano Burbank-Hollywood,PC10850,,,,31.0,201.5,8.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC10852,,,,1.0,6.5,1.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC10855,,,,10.0,77.5,1.0,,7.75,
The Hotel Amarano Burbank-Hollywood,PC10859,,,,2.0,13.0,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC10866,,,,4.0,26.0,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC10874,,,,6.0,28.5,3.0,,4.75,
The Hotel Amarano Burbank-Hollywood,PC10876,,,,8.0,36.0,4.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10882,,,,10.0,45.0,2.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10884,,,,11.0,55.0,10.0,,5.0,
The Hotel Amarano Burbank-Hollywood,PC10888,,,,5.0,32.5,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC10889,,,,15.0,67.5,13.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10891,,,,10.0,45.0,8.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10897,,,,4.0,36.0,2.0,,9.0,
The Hotel Amarano Burbank-Hollywood,PC10899,,,,5.0,27.5,1.0,,5.5,
The Hotel Amarano Burbank-Hollywood,PC10901,,,,4.0,22.0,2.0,,5.5,
The Hotel Amarano Burbank-Hollywood,PC10904,,,,2.0,13.0,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC10906,,,,2.0,13.0,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC10907,,,,23.0,207.0,5.0,,9.0,
The Hotel Amarano Burbank-Hollywood,PC10909,,,,4.0,26.0,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC10931,,,,7.0,31.5,10.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10932,,,,18.0,81.0,4.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10936,,,,8.0,46.0,5.0,,5.75,
The Hotel Amarano Burbank-Hollywood,PC10937,,,,3.0,13.5,0.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10938,,,,2.0,9.0,1.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10941,,,,14.0,108.5,1.0,,7.75,
The Hotel Amarano Burbank-Hollywood,PC10944,,,,4.0,36.0,0.0,,9.0,
The Hotel Amarano Burbank-Hollywood,PC10955,,,,10.0,60.0,4.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC10959,,,,2.0,9.0,0.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10962,,,,4.0,24.0,2.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC10971,,,,17.0,102.0,7.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC10972,,,,11.0,49.5,0.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10984,,,,21.0,94.5,19.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10986,,,,13.0,58.5,12.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10989,,,,4.0,18.0,0.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC10990,,,,9.0,40.5,0.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC11004,,,,7.0,31.5,2.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC11005,,,,4.0,26.0,1.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC11010,,,,15.0,135.0,2.0,,9.0,
The Hotel Amarano Burbank-Hollywood,PC11011,,,,1.0,6.5,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC11015,,,,6.0,39.0,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC11016,,,,2.0,13.0,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC11021,,,,4.0,36.0,4.0,,9.0,
The Hotel Amarano Burbank-Hollywood,PC11028,,,,7.0,45.5,2.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC11035,,,,5.0,22.5,1.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC11040,,,,2.0,10.5,0.0,,5.25,
The Hotel Amarano Burbank-Hollywood,PC11042,,,,7.0,45.5,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC11043,,,,14.0,63.0,1.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC11045,,,,,,2.0,,3.4040331491712705,
The Hotel Amarano Burbank-Hollywood,PC11050,,,,2.0,13.0,2.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC11051,,,,2.0,13.0,0.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC11054,,,,10.0,90.0,3.0,,9.0,
The Hotel Amarano Burbank-Hollywood,PC11061,,,,7.0,31.5,2.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC11062,,,,8.0,36.0,3.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC11063,,,,27.0,121.5,0.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC11064,,,,21.0,126.0,1.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC11068,,,,6.0,27.0,4.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC11073,,,,1.0,11.75,0.0,,11.75,
The Hotel Amarano Burbank-Hollywood,PC11074,,,,1.0,11.75,0.0,,11.75,
The Hotel Amarano Burbank-Hollywood,PC11078,,,,1.0,9.0,0.0,,9.0,
The Hotel Amarano Burbank-Hollywood,PC11081,,,,5.0,22.5,5.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC11087,,,,6.0,54.0,0.0,,9.0,
The Hotel Amarano Burbank-Hollywood,PC11091,,,,23.0,103.5,6.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC11092,,,,9.0,58.5,1.0,,6.5,
The Hotel Amarano Burbank-Hollywood,PC11101,,,,6.0,28.5,2.0,,4.75,
The Hotel Amarano Burbank-Hollywood,PC14014,,,,3.0,35.25,0.0,,11.75,
The Hotel Amarano Burbank-Hollywood,PC16274,,,,15.0,101.25,4.0,,6.75,
The Hotel Amarano Burbank-Hollywood,PC16483,,,,3.0,18.0,4.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC16501,,,,2.0,23.5,0.0,,11.75,
The Hotel Amarano Burbank-Hollywood,PC16506,,,,3.0,13.5,0.0,,4.5,
The Hotel Amarano Burbank-Hollywood,PC19076,,,,42.0,252.0,8.0,,6.0,
The Hotel Amarano Burbank-Hollywood,PC21186,,,,4.0,47.0,0.0,,11.75,
The Hotel Amarano Burbank-Hollywood,PC21202,,,,2.0,14.0,3.0,,7.0,
The Hotel Amarano Burbank-Hollywood,PC21853,,,,20.0,140.0,4.0,,7.0,
The Hotel Amarano Burbank-Hollywood,PC21854,,,,33.0,222.75,8.0,,6.75,
The Hotel Amarano Burbank-Hollywood,PC21863,,,,6.0,39.0,0.0,,6.5,
The Westin Long Beach,AVR00140,,,,86.0,537.5,30.0,,6.25,
The Westin Long Beach,AVR00141,,,,80.0,500.0,11.0,,6.25,
The Westin Long Beach,AVR00144,,,,115.0,718.75,17.0,,6.25,
The Westin Long Beach,AVR00145,,,,85.0,531.25,42.0,,6.25,
The Westin Long Beach,AVR00146,,,,51.0,318.75,22.0,,6.25,
The Westin Long Beach,AVR00147,,,,92.0,575.0,27.0,,6.25,
The Westin Long Beach,AVR00148,,,,88.0,547.5,24.0,,6.221590909090909,
The Westin Long Beach,AVR00149,,,,65.0,390.0,8.0,,6.0,
