location,product_id,product_name,shrinkage_qty,sales_units
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10875,Blue Diamond Almonds Whole Natural,2.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR17394,Dentek Flossers,2.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10955,Hersheys Almond King,2.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11045,Rice Krispies Treats Original 1.41oz,2.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR17709,Haagen Dazs Chocolate Ice Cream 14oz,2.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10901,Cliff Bar White Chocolate Macadamia,2.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10992,Mentos Mixed Fruit,2.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11062,Skittles Sour,2.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10994,Midol,2.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10866,Benadryl,2.0,2.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11054,Scope Mouthwash,2.0,1.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11091,Twix Caramel,2.0,2.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10851,Albanese Gummi Bears 12 Flavor - 3.5oz,2.0,2.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11073,Stouffers Mac and Cheese,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11101,Welchs Mixed Fruit Snack 2.25oz,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR17246,Red Bull Red Watermelon 8.4oz,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR25510,Sucker Punch Classic Dill Pickle Chip 3.4oz,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10989,Maruchan Chicken Cup Soup,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10944,Gillette Shaving Cream,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11002,Motrin,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10986,M&M Plain,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11087,Tresemme Non Aerosol Hairspray,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC21863,Tums Ultra Berry,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19466,Kettle Jalapeno Chips 2.0oz,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11040,Quaker Oatmeal Maple & Brown,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR18805,Tampax Regular,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR20752,Dreyer's Oreo Bar 2.75oz,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10859,Band Aid Bandage Travel,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10904,Comb,1.0,0.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC14367,Fiber One Chew Oats,1.0,2.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10899,Cliff Bar Chocolate Chip,1.0,2.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10825,Red Bull 8.4oz,1.0,2.0
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10821,Pepsi 20oz,1.0,8.0
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR24780,Gushers Fruit Tropical 4.25oz,1.0,2.0
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19510,SunChips Garden Salsa 2.375oz,1.0,6.0
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR14655,Dr Pepper Zero 20oz,1.0,4.0
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00148,Doritos Cool Ranch 2.5oz,1.0,2.0
Holiday Inn Express & Suites Hesperia Market,PC00887,Sprite 20oz,21.0,4.0
Holiday Inn Express & Suites Hesperia Market,PC10793,Dr Pepper 20oz,14.0,10.0
Holiday Inn Express & Suites Hesperia Market,PC11004,Munchies Flamin Hot,7.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10806,Minute Maid Lemonade 20oz,5.0,2.0
Holiday Inn Express & Suites Hesperia Market,AVR15125,RXBAR Protein Blueberry,4.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10884,Cereal Froot Loops,4.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC11042,Red Vines Original 4oz Peg,4.0,3.0
Holiday Inn Express & Suites Hesperia Market,PC11162,Dunkin Donuts French Vanilla 13.7 oz,3.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC11084,Takis Fuego,3.0,4.0
Holiday Inn Express & Suites Hesperia Market,PC10892,Cheetos Flamin Hot Limon,3.0,2.0
Holiday Inn Express & Suites Hesperia Market,PC10805,Minute Maid Apple Juice 12oz,3.0,4.0
Holiday Inn Express & Suites Hesperia Market,PC11073,Stouffers Mac and Cheese,2.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC11026,Otis Muffin Wild Blueberry,2.0,0.0
Holiday Inn Express & Suites Hesperia Market,AVR15436,Cereal Lucky Charms,2.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC11043,Reeses PB Cup,2.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC11087,Tresemme Non Aerosol Hairspray,2.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10988,Maruchan Ramen Bowl Soup Hot & Spicy,2.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10909,DayQuil,2.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10931,Doritos Cool Ranch,2.0,2.0
Holiday Inn Express & Suites Hesperia Market,PC11061,Skittles Fruit,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC11088,Trident Spearmint,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC14364,Cheez-It White Cheddar 1.5oz,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10850,Advil,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10888,Chapstick,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10897,Clear Eyes Solution 0.2oz,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10990,Maruchan Lime Chili Chicken Cup Soup,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC11015,Nongshim Spicy Shin Noodle Soup,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,AVR17707,Trojan Ribbed Latex Condoms,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC11021,Old Spice Deodorant,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC11078,Banana Boat Sport Sunscreen,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC11092,Tylenol Extra Strength,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10881,Bumble Bee Tuna Mayo & Crackers 3.5oz,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC11081,Sweet Serenity Chocolate Chip Cookies,1.0,0.0
Holiday Inn Express & Suites Hesperia Market,PC10891,Cheetos Flamin Hot,1.0,2.0
WorldMark Palm Springs,PC00885,Coke 20oz,37.0,10.0
WorldMark Palm Springs,PC10793,Dr Pepper 20oz,7.0,6.0
WorldMark Palm Springs,PC10972,Knotts Strawberry Cookie,6.0,0.0
WorldMark Palm Springs,PC10892,Cheetos Flamin Hot Limon,5.0,0.0
WorldMark Palm Springs,PC11026,Otis Muffin Wild Blueberry,4.0,0.0
WorldMark Palm Springs,PC11064,Snickers Ice Cream Bar,4.0,6.0
WorldMark Palm Springs,PC11074,Stouffers Lasagna with Meat Sauce,3.0,0.0
WorldMark Palm Springs,AVR17700,Gatorlyte Zero Strawberry Kiwi 20 oz,3.0,4.0
WorldMark Palm Springs,AVR14634,Sour Patch Kids Watermelon,3.0,1.0
WorldMark Palm Springs,PC16271,Gatorade Fruit Punch 20oz,3.0,2.0
WorldMark Palm Springs,AVR18528,Fairlife 2% Reduced Fat Ultra-Filtered Milk 14oz,3.0,4.0
WorldMark Palm Springs,PC11015,Nongshim Spicy Shin Noodle Soup,2.0,0.0
WorldMark Palm Springs,PC00889,Snickers,2.0,0.0
WorldMark Palm Springs,PC14016,Gatorade Zero Glacier Freeze 20oz,2.0,0.0
WorldMark Palm Springs,PC11038,Pringles Original,2.0,0.0
WorldMark Palm Springs,AVR15434,Cereal Cinnamon Toast Crunch,2.0,0.0
WorldMark Palm Springs,PC10946,Grandmas Chocolate Chip Cookie,2.0,0.0
WorldMark Palm Springs,PC11007,Nature Valley Granola Oat & Honey,1.0,0.0
WorldMark Palm Springs,PC10939,El Monterey Jalapeno Egg Cheese Burrito,1.0,0.0
WorldMark Palm Springs,PC16501,Amys Enchilada Cheese,1.0,0.0
WorldMark Palm Springs,PC10937,El Monterey Bean and Cheese Burrito,1.0,1.0
WorldMark Palm Springs,PC10807,Minute Maid Orange Juice 12oz,1.0,2.0
WorldMark Palm Springs,AVR18805,Tampax Regular,1.0,1.0
WorldMark Palm Springs,PC11010,Nestle Crunch Dibs,1.0,2.0
WorldMark Palm Springs,PC21863,Tums Ultra Berry,1.0,0.0
WorldMark Palm Springs,PC10805,Minute Maid Apple Juice 12oz,1.0,0.0
WorldMark Palm Springs,PC11039,Pringles Sour Cream & Onion,1.0,0.0
WorldMark Palm Springs,PC11035,Kellogs Pop Tarts Strawberry,1.0,0.0
WorldMark Palm Springs,PC11011,Nongshim Hot and Spicy Noodle Soup,1.0,0.0
WorldMark Palm Springs,PC10936,Easy Mac Original Cups,1.0,0.0
WorldMark Big Bear,PC10831,Starbucks Mocha Frappuccino RTD 9.5oz,9.0,0.0
WorldMark Big Bear,PC00885,Coke 20oz,7.0,1.0
WorldMark Big Bear,PC10891,Cheetos Flamin Hot,6.0,0.0
WorldMark Big Bear,PC10805,Minute Maid Apple Juice 12oz,6.0,0.0
WorldMark Big Bear,PC10889,Cheetos Crunchy,5.0,2.0
WorldMark Big Bear,PC10936,Easy Mac Original Cups,5.0,0.0
WorldMark Big Bear,PC00886,Coke Diet 20oz,5.0,0.0
WorldMark Big Bear,AVR18528,Fairlife 2% Reduced Fat Ultra-Filtered Milk 14oz,4.0,3.0
WorldMark Big Bear,PC14016,Gatorade Zero Glacier Freeze 20oz,3.0,0.0
WorldMark Big Bear,PC10825,Red Bull 8.4oz,3.0,0.0
WorldMark Big Bear,PC11004,Munchies Flamin Hot,3.0,0.0
WorldMark Big Bear,AVR00149,Schweppe's Ginger Ale 20oz,3.0,1.0
WorldMark Big Bear,PC10793,Dr Pepper 20oz,3.0,2.0
WorldMark Big Bear,PC00887,Sprite 20oz,3.0,1.0
WorldMark Big Bear,PC10989,Maruchan Chicken Cup Soup,3.0,0.0
WorldMark Big Bear,PC10790,Coke Zero 20oz,2.0,0.0
WorldMark Big Bear,PC11091,Twix Caramel,2.0,0.0
WorldMark Big Bear,PC10850,Advil,2.0,0.0
WorldMark Big Bear,PC11068,Sour Patch Kids,2.0,0.0
WorldMark Big Bear,PC10827,Red Bull Sugar Free 8.4oz,2.0,0.0
WorldMark Big Bear,PC10978,Lays Regular Classic,2.0,0.0
WorldMark Big Bear,PC10932,Doritos Nacho Cheese,2.0,0.0
WorldMark Big Bear,PC10807,Minute Maid Orange Juice 12oz,2.0,0.0
WorldMark Big Bear,PC11039,Pringles Sour Cream & Onion,2.0,0.0
WorldMark Big Bear,PC11042,Red Vines Original 4oz Peg,1.0,2.0
WorldMark Big Bear,PC10851,Albanese Gummi Bears 12 Flavor - 3.5oz,1.0,2.0
WorldMark Big Bear,PC11092,Tylenol Extra Strength,1.0,0.0
WorldMark Big Bear,PC10875,Blue Diamond Almonds Whole Natural,1.0,0.0
WorldMark Big Bear,PC11054,Scope Mouthwash,1.0,0.0
WorldMark Big Bear,PC10896,Claritin,1.0,0.0
WorldMark Big Bear,PC10888,Chapstick,1.0,0.0
WorldMark Big Bear,PC21863,Tums Ultra Berry,1.0,0.0
WorldMark Big Bear,AVR16059,Nature's Bakery Fig Bar Blueberry,1.0,0.0
WorldMark Big Bear,PC11007,Nature Valley Granola Oat & Honey,1.0,0.0
WorldMark Big Bear,AVR08848,Chester's Fries Flamin Hot,1.0,0.0
WorldMark Big Bear,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,1.0,0.0
WorldMark Big Bear,PC14364,Cheez-It White Cheddar 1.5oz,1.0,0.0
WorldMark Big Bear,PC10892,Cheetos Flamin Hot Limon,1.0,0.0
WorldMark Big Bear,PC10811,Monster Zero Ultra 16oz,1.0,0.0
BLVD Hotel & Spa,PC00885,Coke 20oz,13.0,16.0
BLVD Hotel & Spa,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,12.0,6.0
BLVD Hotel & Spa,PC10788,Celsius Sparkling Orange 12oz,9.0,0.0
BLVD Hotel & Spa,PC10761,Lunchables Ham & Cheddar,9.0,2.0
BLVD Hotel & Spa,PC11157,Dasani 20oz,8.0,4.0
BLVD Hotel & Spa,PC10726,Smart Water 1L,6.0,28.0
BLVD Hotel & Spa,AVR23097,Twix Ice Cream Bar 3oz,6.0,2.0
BLVD Hotel & Spa,AVR18758,Core Power High Protein Shake Chocolate 14oz,4.0,0.0
BLVD Hotel & Spa,PC20298,Starbucks Veranda Blend Flavia,4.0,0.0
BLVD Hotel & Spa,PC10796,Fanta Orange 20oz,3.0,2.0
BLVD Hotel & Spa,AVR14641,Hillshire Italian Dry Salame,3.0,3.0
BLVD Hotel & Spa,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,3.0,2.0
BLVD Hotel & Spa,AVR17700,Gatorlyte Zero Strawberry Kiwi 20 oz,3.0,0.0
BLVD Hotel & Spa,AVR11112,Orchard Valley Almonds Dark Chocolate,1.0,0.0
BLVD Hotel & Spa,PC10855,SnakClub Almonds Raw Premium Pack,1.0,0.0
BLVD Hotel & Spa,PC11091,Twix Caramel,1.0,0.0
BLVD Hotel & Spa,PC11021,Old Spice Deodorant,1.0,0.0
BLVD Hotel & Spa,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,1.0,0.0
BLVD Hotel & Spa,AVR14658,Alterra Coffee French Vanilla,1.0,0.0
BLVD Hotel & Spa,PC21853,Nestle Tollhouse Chocolate Chip Cookie Sandwich,1.0,3.0
BLVD Hotel & Spa,PC11064,Snickers Ice Cream Bar,1.0,2.0
BLVD Hotel & Spa,PC00886,Coke Diet 20oz,1.0,3.0
BLVD Hotel & Spa,AVR18857,Dramamine Motion Sickness Chewable,1.0,2.0
First Service Residential Shared Services Market,PC10788,Celsius Sparkling Orange 12oz,14.0,0.0
First Service Residential Shared Services Market,PC10827,Red Bull Sugar Free 8.4oz,9.0,0.0
First Service Residential Shared Services Market,PC10997,Milk Shamrock Lowfat 7oz,8.0,0.0
First Service Residential Shared Services Market,PC10820,Peace Tea Razzleberry,7.0,0.0
First Service Residential Shared Services Market,PC10818,Peace Tea Georgia Peach,7.0,0.0
First Service Residential Shared Services Market,PC14367,Fiber One Chew Oats,4.0,0.0
First Service Residential Shared Services Market,PC10825,Red Bull 8.4oz,4.0,0.0
First Service Residential Shared Services Market,PC10889,Cheetos Crunchy,3.0,2.0
First Service Residential Shared Services Market,PC10984,M&M Peanut,3.0,0.0
First Service Residential Shared Services Market,PC10891,Cheetos Flamin Hot,3.0,0.0
First Service Residential Shared Services Market,PC10733,Chobani Strawberry,3.0,0.0
First Service Residential Shared Services Market,PC10876,Boulder Hickory BBQ Chips,2.0,2.0
First Service Residential Shared Services Market,PC10892,Cheetos Flamin Hot Limon,2.0,6.0
First Service Residential Shared Services Market,PC11091,Twix Caramel,2.0,2.0
First Service Residential Shared Services Market,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,2.0,2.0
First Service Residential Shared Services Market,PC10971,Kit Kat King,2.0,1.0
First Service Residential Shared Services Market,AVR26217,FR SLB Croissant Ham,2.0,0.0
First Service Residential Shared Services Market,AVR26226,FR SLB Triangle Turkey Wheat,2.0,0.0
First Service Residential Shared Services Market,AVR26230,FR SLB Triangle Egg Salad Wheat,2.0,0.0
First Service Residential Shared Services Market,PC10851,Albanese Gummi Bears 12 Flavor - 3.5oz,2.0,0.0
First Service Residential Shared Services Market,PC10946,Grandmas Chocolate Chip Cookie,1.0,0.0
First Service Residential Shared Services Market,PC11043,Reeses PB Cup,1.0,0.0
First Service Residential Shared Services Market,PC00889,Snickers,1.0,0.0
First Service Residential Shared Services Market,AVR17246,Red Bull Red Watermelon 8.4oz,1.0,0.0
First Service Residential Shared Services Market,PC10991,Maruchan Lime Chili Shrimp Cup Soup,1.0,0.0
First Service Residential Shared Services Market,PC11016,Nongshim Spicy Shrimp Noodle Soup,1.0,0.0
First Service Residential Shared Services Market,PC10894,Cheez-It,1.0,3.0
First Service Residential Shared Services Market,PC10789,Celsius Sparkling Watermelon 12oz,1.0,1.0
First Service Residential Shared Services Market,PC10765,String Cheese Frigo,1.0,1.0
First Service Residential Shared Services Market,PC10895,Chex Mix,1.0,1.0
Holiday Inn Diamond Bar-Pomona,AVR18528,Fairlife 2% Reduced Fat Ultra-Filtered Milk 14oz,12.0,0.0
Holiday Inn Diamond Bar-Pomona,PC00887,Sprite 20oz,8.0,4.0
Holiday Inn Diamond Bar-Pomona,PC10925,Dolly Madison Chocolate Cupcakes,6.0,5.0
Holiday Inn Diamond Bar-Pomona,AVR18525,Core Power High Protein Shake Vanilla 14oz,6.0,1.0
Holiday Inn Diamond Bar-Pomona,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,5.0,0.0
Holiday Inn Diamond Bar-Pomona,PC11016,Nongshim Spicy Shrimp Noodle Soup,5.0,2.0
Holiday Inn Diamond Bar-Pomona,PC11007,Nature Valley Granola Oat & Honey,5.0,2.0
Holiday Inn Diamond Bar-Pomona,PC10850,Advil,4.0,3.0
Holiday Inn Diamond Bar-Pomona,PC10990,Maruchan Lime Chili Chicken Cup Soup,3.0,0.0
Holiday Inn Diamond Bar-Pomona,PC10941,SnakClub Energizer Trail Mix Premium,3.0,0.0
Holiday Inn Diamond Bar-Pomona,PC11081,Sweet Serenity Chocolate Chip Cookies,3.0,0.0
Holiday Inn Diamond Bar-Pomona,PC11101,Welchs Mixed Fruit Snack 2.25oz,3.0,4.0
Holiday Inn Diamond Bar-Pomona,PC10978,Lays Regular Classic,3.0,2.0
Holiday Inn Diamond Bar-Pomona,PC11038,Pringles Original,2.0,0.0
Holiday Inn Diamond Bar-Pomona,PC11088,Trident Spearmint,2.0,0.0
Holiday Inn Diamond Bar-Pomona,PC10875,Blue Diamond Almonds Whole Natural,2.0,0.0
Holiday Inn Diamond Bar-Pomona,PC10881,Bumble Bee Tuna Mayo & Crackers 3.5oz,2.0,2.0
Holiday Inn Diamond Bar-Pomona,PC11021,Old Spice Deodorant,2.0,1.0
Holiday Inn Diamond Bar-Pomona,PC11039,Pringles Sour Cream & Onion,2.0,2.0
Holiday Inn Diamond Bar-Pomona,PC16533,Ares Liquid Detergent HE,2.0,7.0
Holiday Inn Diamond Bar-Pomona,PC10959,Hot Pocket Pepperoni Pizza,1.0,0.0
Holiday Inn Diamond Bar-Pomona,AVR16059,Nature's Bakery Fig Bar Blueberry,1.0,0.0
Holiday Inn Diamond Bar-Pomona,PC10866,Benadryl,1.0,0.0
Holiday Inn Diamond Bar-Pomona,AVR14634,Sour Patch Kids Watermelon,1.0,0.0
Holiday Inn Diamond Bar-Pomona,AVR15123,Bare Baked Crunchy Cinnamon Apple Chips,1.0,0.0
Holiday Inn Diamond Bar-Pomona,PC10909,DayQuil,1.0,0.0
Holiday Inn Diamond Bar-Pomona,PC10937,El Monterey Bean and Cheese Burrito,1.0,0.0
Holiday Inn Diamond Bar-Pomona,PC10939,El Monterey Jalapeno Egg Cheese Burrito,1.0,0.0
Holiday Inn Diamond Bar-Pomona,PC11157,Dasani 20oz,1.0,6.0
Holiday Inn Diamond Bar-Pomona,PC10895,Chex Mix,1.0,3.0
Holiday Inn Diamond Bar-Pomona,PC10889,Cheetos Crunchy,1.0,6.0
Holiday Inn Diamond Bar-Pomona,PC10851,Albanese Gummi Bears 12 Flavor - 3.5oz,1.0,2.0
Inn at the Park,PC10793,Dr Pepper 20oz,11.0,0.0
Inn at the Park,PC00888,Smart Water 20oz,9.0,1.0
Inn at the Park,PC10891,Cheetos Flamin Hot,8.0,0.0
Inn at the Park,PC10790,Coke Zero 20oz,5.0,0.0
Inn at the Park,PC11045,Rice Krispies Treats Original 1.41oz,5.0,0.0
Inn at the Park,AVR15436,Cereal Lucky Charms,4.0,0.0
Inn at the Park,PC00887,Sprite 20oz,4.0,4.0
Inn at the Park,PC10893,Cheetos Puffs,4.0,0.0
Inn at the Park,PC10971,Kit Kat King,4.0,0.0
Inn at the Park,PC10889,Cheetos Crunchy,3.0,2.0
Inn at the Park,PC10850,Advil,3.0,2.0
Inn at the Park,PC10807,Minute Maid Orange Juice 12oz,3.0,0.0
Inn at the Park,PC11157,Dasani 20oz,3.0,0.0
Inn at the Park,PC11092,Tylenol Extra Strength,2.0,0.0
Inn at the Park,PC10944,Gillette Shaving Cream,2.0,0.0
Inn at the Park,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,2.0,0.0
Inn at the Park,PC10986,M&M Plain,2.0,0.0
Inn at the Park,PC00889,Snickers,1.0,0.0
Inn at the Park,PC10808,Monster 16oz,1.0,0.0
Inn at the Park,AVR17246,Red Bull Red Watermelon 8.4oz,1.0,0.0
Inn at the Park,PC11015,Nongshim Spicy Shin Noodle Soup,1.0,0.0
Inn at the Park,PC21854,Fiji Water 16.9oz,1.0,0.0
Inn at the Park,PC10852,Alka Seltzer,1.0,0.0
Inn at the Park,PC21863,Tums Ultra Berry,1.0,0.0
Inn at the Park,AVR16128,Secret Outlast Deodorant,1.0,0.0
Inn at the Park,AVR18805,Tampax Regular,1.0,0.0
Inn at the Park,AVR16058,Nature's Bakery Fig Bar Strawberry,1.0,0.0
Inn at the Park,PC11101,Welchs Mixed Fruit Snack 2.25oz,1.0,0.0
Inn at the Park,PC11091,Twix Caramel,1.0,0.0
Inn at the Park,PC11043,Reeses PB Cup,1.0,0.0
Inn at the Park,PC10941,SnakClub Energizer Trail Mix Premium,1.0,0.0
Inn at the Park,PC11039,Pringles Sour Cream & Onion,1.0,0.0
Inn at the Park,PC11004,Munchies Flamin Hot,1.0,0.0
Inn at the Park,PC10876,Boulder Hickory BBQ Chips,1.0,0.0
Inn at the Park,PC10984,M&M Peanut,1.0,2.0
Ayres Hotel Anaheim,AVR25829,Beer Kona Big Wave Liquid Aloha 16oz Can,48.0,4.0
Ayres Hotel Anaheim,AVR23419,Troop Tequila Paloma 200ml,21.0,12.0
Ayres Hotel Anaheim,AVR23420,Troop Vodka Lemonade 200ml,13.0,24.0
Ayres Hotel Anaheim,AVR24555,Beer Bud Light Aluminum Can 16oz,3.0,36.0
Ayres Hotel Anaheim,PC10909,DayQuil,2.0,0.0
Ayres Hotel Anaheim,AVR26023,Troop Rum Mojito 200ml,1.0,62.0
Ayres Hotel Anaheim,AVR16128,Secret Outlast Deodorant,1.0,0.0
Ayres Hotel Anaheim,PC10943,Razor,1.0,0.0
Ayres Hotel Anaheim,PC11021,Old Spice Deodorant,1.0,0.0
Ayres Hotel Anaheim,PC11054,Scope Mouthwash,1.0,0.0
Anaheim Desert Inn and Suites,AVR18525,Core Power High Protein Shake Vanilla 14oz,8.0,4.0
Anaheim Desert Inn and Suites,AVR17700,Gatorlyte Zero Strawberry Kiwi 20 oz,7.0,4.0
Anaheim Desert Inn and Suites,AVR14641,Hillshire Italian Dry Salame,6.0,2.0
Anaheim Desert Inn and Suites,PC11035,Kellogs Pop Tarts Strawberry,5.0,1.0
Anaheim Desert Inn and Suites,PC10730,Chobani Blueberry,5.0,0.0
Anaheim Desert Inn and Suites,PC11024,Otis Muffin Banana Nut,5.0,0.0
Anaheim Desert Inn and Suites,PC16264,Dole Orange Juice,5.0,5.0
Anaheim Desert Inn and Suites,PC21853,Nestle Tollhouse Chocolate Chip Cookie Sandwich,3.0,3.0
Anaheim Desert Inn and Suites,PC10938,El Monterey Beef and Bean Burrito,3.0,1.0
Anaheim Desert Inn and Suites,PC10989,Maruchan Chicken Cup Soup,3.0,4.0
Anaheim Desert Inn and Suites,PC11063,Smartfood White Cheddar Popcorn,3.0,7.0
Anaheim Desert Inn and Suites,PC11026,Otis Muffin Wild Blueberry,3.0,2.0
Anaheim Desert Inn and Suites,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,2.0,0.0
Anaheim Desert Inn and Suites,PC11013,Nongshim Mild Chicken Noodle Soup,2.0,0.0
Anaheim Desert Inn and Suites,AVR16058,Nature's Bakery Fig Bar Strawberry,2.0,0.0
Anaheim Desert Inn and Suites,PC10888,Chapstick,2.0,0.0
Anaheim Desert Inn and Suites,AVR20385,"Disney Plush Small 11"" RG Red Minnie",1.0,2.0
Anaheim Desert Inn and Suites,PC10761,Lunchables Ham & Cheddar,1.0,4.0
Anaheim Desert Inn and Suites,PC11073,Stouffers Mac and Cheese,1.0,4.0
Anaheim Desert Inn and Suites,PC11064,Snickers Ice Cream Bar,1.0,2.0
Anaheim Desert Inn and Suites,AVR20373,Disney Hat Adult RG Baywatch Mickey Beach Sunrise,1.0,0.0
Anaheim Desert Inn and Suites,AVR21354,"Disney Plush Medium 15"" Goofy",1.0,0.0
Anaheim Desert Inn and Suites,PC14014,Digiorno Four Cheese Pizza,1.0,0.0
Anaheim Desert Inn and Suites,PC16506,El Monterey Egg Sausage Cheese & Potato Burrito,1.0,0.0
Anaheim Desert Inn and Suites,PC10943,Razor,1.0,0.0
Anaheim Desert Inn and Suites,PC11078,Banana Boat Sport Sunscreen,1.0,0.0
Anaheim Desert Inn and Suites,AVR16059,Nature's Bakery Fig Bar Blueberry,1.0,0.0
Anaheim Desert Inn and Suites,AVR20386,"Disney Plush Small 11"" RG Mickey",1.0,0.0
Anaheim Desert Inn and Suites,AVR20374,Disney Hat Adult RG Mickey Logo Grey Shimmer,1.0,0.0
Anaheim Desert Inn and Suites,PC11091,Twix Caramel,1.0,0.0
Anaheim Desert Inn and Suites,PC10882,Butterfinger,1.0,0.0
Anaheim Desert Inn and Suites,PC11054,Scope Mouthwash,1.0,0.0
Anaheim Desert Inn and Suites,AVR19286,Pert 2 in 1 Shampoo & Conditioner,1.0,0.0
Anaheim Desert Inn and Suites,PC10874,Blue Diamond Almonds Smokehouse,1.0,1.0
Anaheim Desert Inn and Suites,PC11061,Skittles Fruit,1.0,5.0
Anaheim Desert Inn and Suites,PC10978,Lays Regular Classic,1.0,2.0
Anaheim Desert Inn and Suites,PC10891,Cheetos Flamin Hot,1.0,2.0
Anaheim Desert Inn and Suites,PC10884,Cereal Froot Loops,1.0,1.0
Ayres Hotel and Spa Mission Viejo,PC10773,Beer Budweiser Aluminum Can 16oz,47.0,2.0
Ayres Hotel and Spa Mission Viejo,AVR24556,Beer Stella Artois Aluminum Can 16oz,21.0,2.0
Ayres Hotel and Spa Mission Viejo,AVR23977,Wine Allegretto Cabernet Sauvignon 2019,4.0,0.0
Ayres Hotel and Spa Mission Viejo,PC10827,Red Bull Sugar Free 8.4oz,3.0,0.0
Ayres Hotel and Spa Mission Viejo,AVR23971,Wine Allegretto Cello Sauvignon Blanc 2023,2.0,0.0
Ayres Hotel and Spa Mission Viejo,PC11028,Pepto Bismol,2.0,0.0
Ayres Hotel and Spa Mission Viejo,AVR19406,Sheila G's Brittle Salted Caramel Brownie 2.75oz,2.0,0.0
