Location,Product Code,Total_Sales_Qty,Total_Sales_Value,Total_In_Qty,Total_In_Cost,Known_Adjustments_Qty,Known_Adjustments_Cost,Implied_Stock_Delta,Shrink_Qty_Approx
BLVD Hotel & Spa,AVR19517,5.0,137.15,0.0,0.0,3.0,27.06,-5.0,-8.0
BLVD Hotel & Spa,AVR19716,4.0,127.28,0.0,0.0,3.0,23.16,-4.0,-7.0
BLVD Hotel & Spa,AVR20024,6.0,54.308800000000005,0.0,0.0,0.0,0.0,-6.0,-6.0
BLVD Hotel & Spa,AVR20424,1.0,12.0615,0.0,0.0,0.0,0.0,-1.0,-1.0
BLVD Hotel & Spa,AVR23097,8.0,44.0,0.0,0.0,15.0,22.65,-8.0,-23.0
BLVD Hotel & Spa,PC00885,56.0,270.0211,0.0,0.0,160.0,204.78,-56.0,-216.0
BLVD Hotel & Spa,PC00886,28.0,129.2829,0.0,0.0,82.0,104.58,-28.0,-110.0
BLVD Hotel & Spa,PC00887,34.0,162.02530000000002,0.0,0.0,97.0,124.02,-34.0,-131.0
BLVD Hotel & Spa,PC00888,80.0,424.0,0.0,0.0,30.0,38.400000000000006,-80.0,-110.0
BLVD Hotel & Spa,PC00889,5.0,19.75,0.0,0.0,60.0,70.19,-5.0,-65.0
BLVD Hotel & Spa,PC10726,180.0,1308.5,0.0,0.0,129.0,230.91,-180.0,-309.0
BLVD Hotel & Spa,PC10761,8.0,48.0,0.0,0.0,16.0,33.28,-8.0,-24.0
BLVD Hotel & Spa,PC10788,16.0,106.225,0.0,0.0,5.0,10.690000000000001,-16.0,-21.0
BLVD Hotel & Spa,PC10789,29.0,192.505,0.0,0.0,9.0,19.259999999999998,-29.0,-38.0
BLVD Hotel & Spa,PC10790,34.0,162.0478,0.0,0.0,29.0,37.14,-34.0,-63.0
BLVD Hotel & Spa,PC10793,49.0,236.26000000000002,0.0,0.0,16.0,20.42,-49.0,-65.0
BLVD Hotel & Spa,PC10796,14.0,67.48,0.0,0.0,60.0,76.13,-14.0,-74.0
BLVD Hotel & Spa,PC10798,25.0,147.5,0.0,0.0,16.0,21.44,-25.0,-41.0
BLVD Hotel & Spa,PC10805,17.0,74.80000000000001,0.0,0.0,20.0,25.05,-17.0,-37.0
BLVD Hotel & Spa,PC10806,12.0,52.800000000000004,0.0,0.0,6.0,7.619999999999999,-12.0,-18.0
BLVD Hotel & Spa,PC10807,9.0,39.6,0.0,0.0,29.0,36.25,-9.0,-38.0
BLVD Hotel & Spa,PC10808,28.0,185.85,0.0,0.0,10.0,16.169999999999998,-28.0,-38.0
BLVD Hotel & Spa,PC10831,11.0,61.05,0.0,0.0,17.0,22.95,-11.0,-28.0
BLVD Hotel & Spa,PC10832,12.0,66.6,0.0,0.0,12.0,16.200000000000003,-12.0,-24.0
BLVD Hotel & Spa,PC10850,21.0,126.8152,0.0,0.0,5.0,8.75,-21.0,-26.0
BLVD Hotel & Spa,PC10851,10.0,53.5,0.0,0.0,9.0,7.74,-10.0,-19.0
BLVD Hotel & Spa,PC10852,2.0,9.6563,0.0,0.0,5.0,9.350000000000001,-2.0,-7.0
BLVD Hotel & Spa,PC10855,1.0,7.0,0.0,0.0,5.0,11.850000000000001,-1.0,-6.0
BLVD Hotel & Spa,PC10866,4.0,24.1563,0.0,0.0,0.0,0.0,-4.0,-4.0
BLVD Hotel & Spa,PC10874,2.0,8.5,0.0,0.0,3.0,2.61,-2.0,-5.0
BLVD Hotel & Spa,PC10875,1.0,4.25,0.0,0.0,19.0,17.03,-1.0,-20.0
BLVD Hotel & Spa,PC10884,9.0,40.5,0.0,0.0,15.0,19.8,-9.0,-24.0
BLVD Hotel & Spa,PC10891,22.0,88.0,0.0,0.0,23.0,16.21,-22.0,-45.0
BLVD Hotel & Spa,PC10892,34.0,136.0,0.0,0.0,11.0,7.81,-34.0,-45.0
BLVD Hotel & Spa,PC10893,11.0,44.0,0.0,0.0,18.0,12.78,-11.0,-29.0
BLVD Hotel & Spa,PC10895,9.0,31.5,0.0,0.0,11.0,5.390000000000001,-9.0,-20.0
BLVD Hotel & Spa,PC10897,2.0,12.08,0.0,0.0,0.0,0.0,-2.0,-2.0
BLVD Hotel & Spa,PC10907,59.0,372.2967,0.0,0.0,4.0,5.7299999999999995,-59.0,-63.0
BLVD Hotel & Spa,PC10909,8.0,48.3126,0.0,0.0,8.0,18.13,-8.0,-16.0
BLVD Hotel & Spa,PC10931,13.0,52.0,0.0,0.0,13.0,9.23,-13.0,-26.0
BLVD Hotel & Spa,PC10932,16.0,64.0,0.0,0.0,37.0,26.17,-16.0,-53.0
BLVD Hotel & Spa,PC10936,11.0,57.75,0.0,0.0,7.0,7.78,-11.0,-18.0
BLVD Hotel & Spa,PC10937,14.0,56.0,0.0,0.0,3.0,2.34,-14.0,-17.0
BLVD Hotel & Spa,PC10938,11.0,44.0,0.0,0.0,15.0,11.7,-11.0,-26.0
BLVD Hotel & Spa,PC10939,7.0,28.0,0.0,0.0,1.0,1.25,-7.0,-8.0
BLVD Hotel & Spa,PC10941,8.0,56.0,0.0,0.0,1.0,2.37,-8.0,-9.0
BLVD Hotel & Spa,PC10943,4.0,24.1526,0.0,0.0,0.0,0.0,-4.0,-4.0
BLVD Hotel & Spa,PC10958,12.0,48.0,0.0,0.0,6.0,5.9399999999999995,-12.0,-18.0
BLVD Hotel & Spa,PC10959,28.0,112.0,0.0,0.0,8.0,7.92,-28.0,-36.0
BLVD Hotel & Spa,PC10961,2.0,11.0,0.0,0.0,7.0,10.360000000000001,-2.0,-9.0
BLVD Hotel & Spa,PC10962,7.0,38.5,0.0,0.0,1.0,1.5,-7.0,-8.0
BLVD Hotel & Spa,PC10971,25.0,133.75,0.0,0.0,6.0,11.97,-25.0,-31.0
BLVD Hotel & Spa,PC10978,28.0,112.0,0.0,0.0,39.0,27.689999999999998,-28.0,-67.0
BLVD Hotel & Spa,PC10984,24.0,94.8,0.0,0.0,35.0,40.949999999999996,-24.0,-59.0
BLVD Hotel & Spa,PC10986,18.0,71.10000000000001,0.0,0.0,6.0,7.02,-18.0,-24.0
BLVD Hotel & Spa,PC10994,2.0,12.08,0.0,0.0,7.0,11.9,-2.0,-9.0
BLVD Hotel & Spa,PC11002,7.0,42.2726,0.0,0.0,8.0,14.96,-7.0,-15.0
BLVD Hotel & Spa,PC11010,17.0,144.5,0.0,0.0,4.0,9.64,-17.0,-21.0
BLVD Hotel & Spa,PC11011,13.0,61.75,0.0,0.0,7.0,9.799999999999999,-13.0,-20.0
BLVD Hotel & Spa,PC11013,23.0,109.25,0.0,0.0,3.0,4.199999999999999,-23.0,-26.0
BLVD Hotel & Spa,PC11015,22.0,104.5,0.0,0.0,10.0,14.0,-22.0,-32.0
BLVD Hotel & Spa,PC11020,4.0,24.1563,0.0,0.0,1.0,2.28,-4.0,-5.0
BLVD Hotel & Spa,PC11021,2.0,12.08,0.0,0.0,1.0,3.02,-2.0,-3.0
BLVD Hotel & Spa,PC11024,21.0,84.0,0.0,0.0,28.0,24.64,-21.0,-49.0
BLVD Hotel & Spa,PC11025,23.0,92.0,0.0,0.0,28.0,25.200000000000003,-23.0,-51.0
BLVD Hotel & Spa,PC11026,20.0,80.0,0.0,0.0,11.0,9.93,-20.0,-31.0
BLVD Hotel & Spa,PC11028,14.0,84.5452,0.0,0.0,3.0,6.42,-14.0,-17.0
BLVD Hotel & Spa,PC11038,15.0,58.65,0.0,0.0,11.0,8.19,-15.0,-26.0
BLVD Hotel & Spa,PC11039,18.0,74.8,0.0,0.0,6.0,4.46,-18.0,-24.0
BLVD Hotel & Spa,PC11042,13.0,69.55,0.0,0.0,5.0,4.8,-13.0,-18.0
BLVD Hotel & Spa,PC11043,14.0,55.300000000000004,0.0,0.0,1.0,1.25,-14.0,-15.0
BLVD Hotel & Spa,PC11054,2.0,12.0763,0.0,0.0,1.0,1.45,-2.0,-3.0
BLVD Hotel & Spa,PC11062,15.0,59.25,0.0,0.0,3.0,3.51,-15.0,-18.0
BLVD Hotel & Spa,PC11063,25.0,100.0,0.0,0.0,18.0,12.78,-25.0,-43.0
BLVD Hotel & Spa,PC11064,16.0,88.0,0.0,0.0,9.0,9.9,-16.0,-25.0
BLVD Hotel & Spa,PC11068,11.0,43.45,0.0,0.0,0.0,0.0,-11.0,-11.0
BLVD Hotel & Spa,PC11073,3.0,34.47,0.0,0.0,0.0,0.0,-3.0,-3.0
BLVD Hotel & Spa,PC11074,5.0,57.45,0.0,0.0,0.0,0.0,-5.0,-5.0
BLVD Hotel & Spa,PC11078,3.0,18.12,0.0,0.0,1.0,2.33,-3.0,-4.0
BLVD Hotel & Spa,PC11081,4.0,16.0,0.0,0.0,13.0,7.0200000000000005,-4.0,-17.0
BLVD Hotel & Spa,PC11087,2.0,12.08,0.0,0.0,0.0,0.0,-2.0,-2.0
BLVD Hotel & Spa,PC11091,5.0,19.75,0.0,0.0,25.0,29.729999999999997,-5.0,-30.0
BLVD Hotel & Spa,PC11092,16.0,94.2089,0.0,0.0,2.0,3.54,-16.0,-18.0
BLVD Hotel & Spa,PC11101,5.0,21.25,0.0,0.0,2.0,1.34,-5.0,-7.0
BLVD Hotel & Spa,PC11157,51.0,222.66000000000003,0.0,0.0,36.0,23.04,-51.0,-87.0
BLVD Hotel & Spa,PC14014,9.0,103.41,0.0,0.0,0.0,0.0,-9.0,-9.0
BLVD Hotel & Spa,PC14016,18.0,106.2,0.0,0.0,4.0,5.36,-18.0,-22.0
BLVD Hotel & Spa,PC16271,27.0,159.3,0.0,0.0,46.0,61.34,-27.0,-73.0
BLVD Hotel & Spa,PC16483,6.0,32.099999999999994,0.0,0.0,5.0,9.25,-6.0,-11.0
BLVD Hotel & Spa,PC16501,3.0,34.47,0.0,0.0,1.0,5.47,-3.0,-4.0
BLVD Hotel & Spa,PC16506,19.0,76.0,0.0,0.0,1.0,1.25,-19.0,-20.0
BLVD Hotel & Spa,PC19076,22.0,96.5346,0.0,0.0,103.0,131.84,-22.0,-125.0
BLVD Hotel & Spa,PC20295,12.0,36.24,0.0,0.0,31.0,17.64,-12.0,-43.0
BLVD Hotel & Spa,PC20296,6.0,18.1181,0.0,0.0,43.0,15.91,-6.0,-49.0
BLVD Hotel & Spa,PC20297,19.0,67.8076,0.0,0.0,61.0,45.470000000000006,-19.0,-80.0
BLVD Hotel & Spa,PC20298,10.0,35.6745,0.0,0.0,16.0,11.77,-10.0,-26.0
BLVD Hotel & Spa,PC20299,8.0,28.5445,0.0,0.0,3.0,2.34,-8.0,-11.0
BLVD Hotel & Spa,PC21186,13.0,149.37,0.0,0.0,5.0,18.55,-13.0,-18.0
BLVD Hotel & Spa,PC21202,20.0,111.0,0.0,0.0,8.0,10.8,-20.0,-28.0
BLVD Hotel & Spa,PC21853,20.0,130.0,0.0,0.0,4.0,9.64,-20.0,-24.0
BLVD Hotel & Spa,PC21854,39.0,226.2,0.0,0.0,34.0,39.46,-39.0,-73.0
BLVD Hotel & Spa,PC21863,10.0,60.3963,0.0,0.0,5.0,12.649999999999999,-10.0,-15.0
Baymont by Wyndham Monterey Park,AVR16058,2.0,8.0,0.0,0.0,0.0,0.0,-2.0,-2.0
Baymont by Wyndham Monterey Park,AVR17246,14.0,54.0423,0.0,0.0,7.0,12.46,-14.0,-21.0
Baymont by Wyndham Monterey Park,AVR18758,8.0,48.0,0.0,0.0,0.0,0.0,-8.0,-8.0
Baymont by Wyndham Monterey Park,AVR19515,2.0,57.438,0.0,0.0,0.0,0.0,-2.0,-2.0
Baymont by Wyndham Monterey Park,AVR19517,2.0,46.384,0.0,0.0,1.0,9.02,-2.0,-3.0
Baymont by Wyndham Monterey Park,AVR19716,2.0,55.22,0.0,0.0,0.0,0.0,-2.0,-2.0
Baymont by Wyndham Monterey Park,PC00885,56.0,248.9965,0.0,0.0,36.0,46.11,-56.0,-92.0
Baymont by Wyndham Monterey Park,PC00886,7.0,33.24,0.0,0.0,1.0,1.28,-7.0,-8.0
Baymont by Wyndham Monterey Park,PC00887,28.0,127.3352,0.0,0.0,5.0,6.38,-28.0,-33.0
Baymont by Wyndham Monterey Park,PC00888,84.0,422.2,0.0,0.0,22.0,28.16,-84.0,-106.0
Baymont by Wyndham Monterey Park,PC00889,19.0,71.25,0.0,0.0,8.0,9.36,-19.0,-27.0
Baymont by Wyndham Monterey Park,PC10790,13.0,61.7315,0.0,0.0,6.0,7.68,-13.0,-19.0
Baymont by Wyndham Monterey Park,PC10793,19.0,88.3452,0.0,0.0,21.0,26.71,-19.0,-40.0
Baymont by Wyndham Monterey Park,PC10798,32.0,164.9,0.0,0.0,9.0,12.06,-32.0,-41.0
Baymont by Wyndham Monterey Park,PC10805,7.0,30.099999999999998,0.0,0.0,0.0,0.0,-7.0,-7.0
Baymont by Wyndham Monterey Park,PC10806,10.0,41.3,0.0,0.0,3.0,3.81,-10.0,-13.0
Baymont by Wyndham Monterey Park,PC10807,5.0,21.5,0.0,0.0,1.0,1.26,-5.0,-6.0
Baymont by Wyndham Monterey Park,PC10808,12.0,61.56,0.0,0.0,1.0,1.65,-12.0,-13.0
Baymont by Wyndham Monterey Park,PC10825,13.0,60.3446,0.0,0.0,5.0,8.9,-13.0,-18.0
Baymont by Wyndham Monterey Park,PC10850,2.0,11.6013,0.0,0.0,0.0,0.0,-2.0,-2.0
Baymont by Wyndham Monterey Park,PC10851,8.0,42.0,0.0,0.0,0.0,0.0,-8.0,-8.0
Baymont by Wyndham Monterey Park,PC10852,1.0,5.8013,0.0,0.0,1.0,1.87,-1.0,-2.0
Baymont by Wyndham Monterey Park,PC10866,1.0,5.8013,0.0,0.0,0.0,0.0,-1.0,-1.0
Baymont by Wyndham Monterey Park,PC10874,2.0,8.0,0.0,0.0,0.0,0.0,-2.0,-2.0
Baymont by Wyndham Monterey Park,PC10875,1.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0
Baymont by Wyndham Monterey Park,PC10876,6.0,22.5,0.0,0.0,1.0,0.51,-6.0,-7.0
Baymont by Wyndham Monterey Park,PC10880,1.0,5.25,0.0,0.0,0.0,0.0,-1.0,-1.0
Baymont by Wyndham Monterey Park,PC10881,1.0,5.25,0.0,0.0,1.0,2.29,-1.0,-2.0
Baymont by Wyndham Monterey Park,PC10888,2.0,11.6,0.0,0.0,0.0,0.0,-2.0,-2.0
Baymont by Wyndham Monterey Park,PC10889,12.0,45.0,0.0,0.0,8.0,5.7,-12.0,-20.0
Baymont by Wyndham Monterey Park,PC10891,11.0,38.25,0.0,0.0,11.0,7.7299999999999995,-11.0,-22.0
Baymont by Wyndham Monterey Park,PC10892,12.0,40.5,0.0,0.0,5.0,3.55,-12.0,-17.0
Baymont by Wyndham Monterey Park,PC10894,7.0,21.45,0.0,0.0,0.0,0.0,-7.0,-7.0
Baymont by Wyndham Monterey Park,PC10907,2.0,11.6,0.0,0.0,0.0,0.0,-2.0,-2.0
Baymont by Wyndham Monterey Park,PC10931,4.0,15.0,0.0,0.0,8.0,5.68,-4.0,-12.0
Baymont by Wyndham Monterey Park,PC10932,11.0,41.25,0.0,0.0,7.0,4.96,-11.0,-18.0
Baymont by Wyndham Monterey Park,PC10946,5.0,18.75,0.0,0.0,1.0,0.61,-5.0,-6.0
Baymont by Wyndham Monterey Park,PC10955,7.0,36.75,0.0,0.0,1.0,1.72,-7.0,-8.0
Baymont by Wyndham Monterey Park,PC10971,12.0,63.0,0.0,0.0,5.0,10.67,-12.0,-17.0
Baymont by Wyndham Monterey Park,PC10972,12.0,45.0,0.0,0.0,0.0,0.0,-12.0,-12.0
Baymont by Wyndham Monterey Park,PC10978,12.0,45.0,0.0,0.0,3.0,2.13,-12.0,-15.0
Baymont by Wyndham Monterey Park,PC10984,7.0,26.25,0.0,0.0,1.0,1.17,-7.0,-8.0
Baymont by Wyndham Monterey Park,PC10988,3.0,12.75,0.0,0.0,2.0,2.14,-3.0,-5.0
Baymont by Wyndham Monterey Park,PC10989,11.0,38.5,0.0,0.0,1.0,0.61,-11.0,-12.0
Baymont by Wyndham Monterey Park,PC10997,9.0,33.75,0.0,0.0,7.0,5.32,-9.0,-16.0
Baymont by Wyndham Monterey Park,PC11004,16.0,57.0,0.0,0.0,5.0,3.55,-16.0,-21.0
Baymont by Wyndham Monterey Park,PC11011,5.0,20.0,0.0,0.0,0.0,0.0,-5.0,-5.0
Baymont by Wyndham Monterey Park,PC11013,1.0,4.0,0.0,0.0,1.0,1.4,-1.0,-2.0
Baymont by Wyndham Monterey Park,PC11015,3.0,10.4,0.0,0.0,3.0,4.1899999999999995,-3.0,-6.0
Baymont by Wyndham Monterey Park,PC11016,2.0,8.0,0.0,0.0,3.0,4.199999999999999,-2.0,-5.0
Baymont by Wyndham Monterey Park,PC11035,1.0,3.75,0.0,0.0,0.0,0.0,-1.0,-1.0
Baymont by Wyndham Monterey Park,PC11038,2.0,8.0,0.0,0.0,1.0,0.75,-2.0,-3.0
Baymont by Wyndham Monterey Park,PC11039,7.0,28.0,0.0,0.0,1.0,0.75,-7.0,-8.0
Baymont by Wyndham Monterey Park,PC11042,7.0,36.75,0.0,0.0,2.0,1.92,-7.0,-9.0
Baymont by Wyndham Monterey Park,PC11043,11.0,39.75,0.0,0.0,7.0,8.23,-11.0,-18.0
Baymont by Wyndham Monterey Park,PC11045,13.0,48.75,0.0,0.0,1.0,0.58,-13.0,-14.0
Baymont by Wyndham Monterey Park,PC11048,2.0,7.5,0.0,0.0,1.0,0.71,-2.0,-3.0
Baymont by Wyndham Monterey Park,PC11061,7.0,26.25,0.0,0.0,2.0,2.34,-7.0,-9.0
Baymont by Wyndham Monterey Park,PC11063,7.0,26.25,0.0,0.0,7.0,4.97,-7.0,-14.0
Baymont by Wyndham Monterey Park,PC11068,2.0,7.5,0.0,0.0,2.0,2.34,-2.0,-4.0
Baymont by Wyndham Monterey Park,PC11081,7.0,26.25,0.0,0.0,0.0,0.0,-7.0,-7.0
Baymont by Wyndham Monterey Park,PC11084,18.0,57.0,0.0,0.0,1.0,0.74,-18.0,-19.0
Baymont by Wyndham Monterey Park,PC11091,10.0,36.0,0.0,0.0,1.0,1.17,-10.0,-11.0
Baymont by Wyndham Monterey Park,PC11092,4.0,23.2026,0.0,0.0,1.0,1.77,-4.0,-5.0
Baymont by Wyndham Monterey Park,PC11101,1.0,4.0,0.0,0.0,1.0,0.67,-1.0,-2.0
Baymont by Wyndham Monterey Park,PC11157,62.0,266.59999999999997,0.0,0.0,6.0,3.8400000000000003,-62.0,-68.0
Baymont by Wyndham Monterey Park,PC16271,17.0,96.3,0.0,0.0,3.0,3.99,-17.0,-20.0
Baymont by Wyndham Monterey Park,PC16521,9.0,27.0,0.0,0.0,3.0,1.85,-9.0,-12.0
Baymont by Wyndham Monterey Park,PC16529,1.0,5.25,0.0,0.0,0.0,0.0,-1.0,-1.0
Baymont by Wyndham Monterey Park,PC16535,0.0,0.0,0.0,0.0,1.0,1.16,0.0,-1.0
Baymont by Wyndham Monterey Park,PC21202,13.0,66.8,0.0,0.0,3.0,4.04,-13.0,-16.0
Baymont by Wyndham Monterey Park,PC21854,14.0,77.7,0.0,0.0,6.0,6.959999999999999,-14.0,-20.0
Behr Cub Den Market,AVR15123,1.0,1.45,0.0,0.0,0.0,0.0,-1.0,-1.0
Behr Cub Den Market,AVR15563,26.0,11.7274,0.0,0.0,4.0,2.84,-26.0,-30.0
Behr Cub Den Market,AVR16058,15.0,15.75,0.0,0.0,4.0,3.36,-15.0,-19.0
Behr Cub Den Market,AVR16060,1.0,1.05,0.0,0.0,0.0,0.0,-1.0,-1.0
Behr Cub Den Market,AVR17246,39.0,68.9417,0.0,0.0,7.0,12.46,-39.0,-46.0
Behr Cub Den Market,AVR18728,29.0,28.71,0.0,0.0,0.0,0.0,-29.0,-29.0
Behr Cub Den Market,AVR19406,10.0,20.8,0.0,0.0,2.0,3.58,-10.0,-12.0
Behr Cub Den Market,AVR19409,2.0,2.22,0.0,0.0,1.0,0.94,-2.0,-3.0
Behr Cub Den Market,AVR19413,15.0,14.549999999999999,0.0,0.0,5.0,4.65,-15.0,-20.0
Behr Cub Den Market,AVR19414,15.0,43.8,0.0,0.0,2.0,5.66,-15.0,-17.0
Behr Cub Den Market,AVR19466,7.0,8.68,0.0,0.0,3.0,3.42,-7.0,-10.0
Behr Cub Den Market,AVR19467,14.0,17.36,0.0,0.0,3.0,3.42,-14.0,-17.0
Behr Cub Den Market,AVR26014,162.0,79.75,0.0,0.0,18.0,4.84,-162.0,-180.0
Behr Cub Den Market,PC00889,24.0,20.16,0.0,0.0,4.0,4.68,-24.0,-28.0
Behr Cub Den Market,PC10761,14.0,24.08,0.0,0.0,7.0,14.56,-14.0,-21.0
Behr Cub Den Market,PC10762,13.0,24.18,0.0,0.0,12.0,24.36,-13.0,-25.0
Behr Cub Den Market,PC10765,18.0,8.459999999999999,0.0,0.0,10.0,2.4,-18.0,-28.0
Behr Cub Den Market,PC10801,1.0,0.5,0.0,0.0,0.0,0.0,-1.0,-1.0
Behr Cub Den Market,PC10808,2.0,3.5352,0.0,0.0,1.0,1.6,-2.0,-3.0
Behr Cub Den Market,PC10809,45.0,79.5425,0.0,0.0,1.0,1.61,-45.0,-46.0
Behr Cub Den Market,PC10811,56.0,99.0528,0.0,0.0,12.0,19.39,-56.0,-68.0
Behr Cub Den Market,PC10874,12.0,11.64,0.0,0.0,2.0,1.74,-12.0,-14.0
Behr Cub Den Market,PC10877,11.0,6.16,0.0,0.0,4.0,2.04,-11.0,-15.0
Behr Cub Den Market,PC10881,3.0,5.5200000000000005,0.0,0.0,8.0,18.32,-3.0,-11.0
Behr Cub Den Market,PC10889,21.0,11.760000000000002,0.0,0.0,8.0,5.68,-21.0,-29.0
Behr Cub Den Market,PC10891,26.0,14.56,0.0,0.0,3.0,2.13,-26.0,-29.0
Behr Cub Den Market,PC10894,28.0,14.0,0.0,0.0,3.0,1.41,-28.0,-31.0
Behr Cub Den Market,PC10895,11.0,5.5,0.0,0.0,2.0,0.98,-11.0,-13.0
Behr Cub Den Market,PC10899,24.0,31.68,0.0,0.0,0.0,0.0,-24.0,-24.0
Behr Cub Den Market,PC10900,24.0,31.68,0.0,0.0,0.0,0.0,-24.0,-24.0
Behr Cub Den Market,PC10901,29.0,38.28,0.0,0.0,0.0,0.0,-29.0,-29.0
Behr Cub Den Market,PC10931,19.0,10.64,0.0,0.0,16.0,11.36,-19.0,-35.0
Behr Cub Den Market,PC10932,49.0,27.44,0.0,0.0,4.0,2.82,-49.0,-53.0
Behr Cub Den Market,PC10941,7.0,12.88,0.0,0.0,0.0,0.0,-7.0,-7.0
Behr Cub Den Market,PC10946,10.0,5.0,0.0,0.0,2.0,1.22,-10.0,-12.0
Behr Cub Den Market,PC10955,26.0,41.08,0.0,0.0,3.0,5.62,-26.0,-29.0
Behr Cub Den Market,PC10961,12.0,17.4,0.0,0.0,0.0,0.0,-12.0,-12.0
Behr Cub Den Market,PC10962,5.0,7.25,0.0,0.0,1.0,1.37,-5.0,-6.0
Behr Cub Den Market,PC10971,9.0,14.22,0.0,0.0,0.0,0.0,-9.0,-9.0
Behr Cub Den Market,PC10984,34.0,28.56,0.0,0.0,5.0,5.85,-34.0,-39.0
Behr Cub Den Market,PC10988,3.0,4.74,0.0,0.0,3.0,3.21,-3.0,-6.0
Behr Cub Den Market,PC10989,9.0,4.7700000000000005,0.0,0.0,0.0,0.0,-9.0,-9.0
Behr Cub Den Market,PC10990,16.0,8.48,0.0,0.0,2.0,1.22,-16.0,-18.0
Behr Cub Den Market,PC10997,2.0,2.1,0.0,0.0,8.0,6.08,-2.0,-10.0
Behr Cub Den Market,PC11004,47.0,26.320000000000004,0.0,0.0,4.0,2.84,-47.0,-51.0
Behr Cub Den Market,PC11007,10.0,5.300000000000001,0.0,0.0,1.0,0.48,-10.0,-11.0
Behr Cub Den Market,PC11008,39.0,20.67,0.0,0.0,2.0,1.0,-39.0,-41.0
Behr Cub Den Market,PC11011,3.0,4.74,0.0,0.0,0.0,0.0,-3.0,-3.0
Behr Cub Den Market,PC11013,2.0,3.16,0.0,0.0,0.0,0.0,-2.0,-2.0
Behr Cub Den Market,PC11015,2.0,3.16,0.0,0.0,0.0,0.0,-2.0,-2.0
Behr Cub Den Market,PC11018,37.0,19.61,0.0,0.0,4.0,1.78,-37.0,-41.0
Behr Cub Den Market,PC11023,50.0,50.0,0.0,0.0,2.0,2.36,-50.0,-52.0
Behr Cub Den Market,PC11035,24.0,15.84,0.0,0.0,0.0,0.0,-24.0,-24.0
Behr Cub Den Market,PC11038,12.0,8.52,0.0,0.0,1.0,0.74,-12.0,-13.0
Behr Cub Den Market,PC11043,13.0,10.92,0.0,0.0,1.0,1.24,-13.0,-14.0
Behr Cub Den Market,PC11045,3.0,3.1500000000000004,0.0,0.0,5.0,2.8899999999999997,-3.0,-8.0
Behr Cub Den Market,PC11051,16.0,19.36,0.0,0.0,0.0,0.0,-16.0,-16.0
Behr Cub Den Market,PC11068,13.0,10.92,0.0,0.0,0.0,0.0,-13.0,-13.0
Behr Cub Den Market,PC11091,25.0,21.0,0.0,0.0,4.0,4.75,-25.0,-29.0
Behr Cub Den Market,PC11101,29.0,27.549999999999997,0.0,0.0,1.0,0.67,-29.0,-30.0
Behr Cub Den Market,PC14007,211.0,102.097,0.0,0.0,32.0,20.19,-211.0,-243.0
Behr Cub Den Market,PC14008,42.0,20.729,0.0,0.0,12.0,7.56,-42.0,-54.0
Behr Cub Den Market,PC14010,26.0,11.4858,0.0,0.0,5.0,3.5199999999999996,-26.0,-31.0
Behr Cub Den Market,PC14011,38.0,18.2185,0.0,0.0,1.0,0.63,-38.0,-39.0
Behr Cub Den Market,PC14364,11.0,5.5,0.0,0.0,0.0,0.0,-11.0,-11.0
Behr Cub Den Market,PC14365,37.0,20.720000000000002,0.0,0.0,6.0,4.26,-37.0,-43.0
Behr Cub Den Market,PC16236,15.0,8.4,0.0,0.0,2.0,1.12,-15.0,-17.0
Behr Cub Den Market,PC16246,87.0,42.4456,0.0,0.0,10.0,6.3,-87.0,-97.0
Behr Cub Den Market,PC16249,16.0,7.9795,0.0,0.0,2.0,1.27,-16.0,-18.0
Behr Cub Den Market,PC16263,43.0,24.080000000000002,0.0,0.0,2.0,1.42,-43.0,-45.0
Behr Cub Den Market,PC16485,11.0,16.28,0.0,0.0,0.0,0.0,-11.0,-11.0
Behr Cub Den Market,PC16529,8.0,11.6,0.0,0.0,0.0,0.0,-8.0,-8.0
Behr Cub Den Market,PC19076,15.0,22.2048,0.0,0.0,4.0,5.12,-15.0,-19.0
Behr Garry Market,AVR08848,37.0,20.720000000000002,0.0,0.0,11.0,7.82,-37.0,-48.0
Behr Garry Market,AVR16058,12.0,12.600000000000001,0.0,0.0,1.0,0.84,-12.0,-13.0
Behr Garry Market,AVR16059,19.0,19.95,0.0,0.0,7.0,5.88,-19.0,-26.0
Behr Garry Market,AVR17246,21.0,37.136,0.0,0.0,3.0,5.34,-21.0,-24.0
Behr Garry Market,AVR18728,24.0,23.759999999999998,0.0,0.0,4.0,5.2,-24.0,-28.0
Behr Garry Market,AVR23097,1.0,1.45,0.0,0.0,1.0,1.51,-1.0,-2.0
Behr Garry Market,AVR26014,641.0,303.0,0.0,0.0,170.0,45.9,-641.0,-811.0
Behr Garry Market,AVR26215,1.0,3.0,0.0,0.0,11.0,31.68,-1.0,-12.0
Behr Garry Market,AVR26220,16.0,56.0,0.0,0.0,3.0,10.47,-16.0,-19.0
Behr Garry Market,AVR26226,11.0,27.5,0.0,0.0,34.0,82.96,-11.0,-45.0
Behr Garry Market,AVR26227,13.0,35.75,0.0,0.0,12.0,32.64,-13.0,-25.0
Behr Garry Market,AVR26234,13.0,32.5,0.0,0.0,14.0,33.6,-13.0,-27.0
